Cifras de población resultantes de la Revisión del Padrón municipal a 1 de enero de 2014,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2,Albacete,48,Minaya,1.571,810,761
2,Albacete,49,Molinicos,931,483,448
2,Albacete,50,Montalvos,110,59,51
2,Albacete,51,Montealegre del Castillo,2.162,1098,1064
2,Albacete,52,Motilleja,563,290,273
2,Albacete,53,Munera,3.678,1866,1812
2,Albacete,54,Navas de Jorquera,520,264,256
2,Albacete,55,Nerpio,1.384,754,630
2,Albacete,56,Ontur,2.169,1074,1095
2,Albacete,57,Ossa de Montiel,2.530,1263,1267
2,Albacete,58,Paterna del Madera,385,204,181
2,Albacete,60,Peñas de San Pedro,1.405,814,591
2,Albacete,59,Peñascosa,366,187,179
2,Albacete,61,Pétrola,744,387,357
2,Albacete,62,Povedilla,484,258,226
2,Albacete,901,Pozo Cañada,2.815,1411,1404
2,Albacete,63,Pozohondo,1.723,901,822
2,Albacete,64,Pozo-Lorente,420,208,212
2,Albacete,65,Pozuelo,534,285,249
2,Albacete,66,"Recueja, La",278,140,138
2,Albacete,67,Riópar,1.477,760,717
2,Albacete,68,Robledo,422,215,207
2,Albacete,69,"Roda, La",15.979,8064,7915
2,Albacete,70,Salobre,561,288,273
2,Albacete,71,San Pedro,1.226,625,601
2,Albacete,72,Socovos,1.881,966,915
2,Albacete,73,Tarazona de la Mancha,6.550,3306,3244
2,Albacete,74,Tobarra,8.075,4091,3984
2,Albacete,75,Valdeganga,1.928,984,944
2,Albacete,76,Vianos,389,198,191
2,Albacete,77,Villa de Ves,54,31,23
2,Albacete,78,Villalgordo del Júcar,1.157,598,559
2,Albacete,79,Villamalea,4.148,2081,2067
2,Albacete,80,Villapalacios,624,329,295
2,Albacete,81,Villarrobledo,26.419,13148,13271
2,Albacete,82,Villatoya,112,64,48
2,Albacete,83,Villavaliente,249,144,105
2,Albacete,84,Villaverde de Guadalimar,381,204,177
2,Albacete,85,Viveros,310,152,158
2,Albacete,86,Yeste,2.964,1521,1443
3,Alicante/Alacant,1,Adsubia,627,322,305
3,Alicante/Alacant,2,Agost,4.752,2392,2360
3,Alicante/Alacant,3,Agres,583,312,271
3,Alicante/Alacant,4,Aigües,984,523,461
3,Alicante/Alacant,5,Albatera,11.767,6010,5757
3,Alicante/Alacant,6,Alcalalí,1.350,683,667
3,Alicante/Alacant,7,Alcocer de Planes,238,123,115
3,Alicante/Alacant,8,Alcoleja,191,101,90
3,Alicante/Alacant,9,Alcoy/Alcoi,59.675,29017,30658
3,Alicante/Alacant,10,Alfafara,418,205,213
3,Alicante/Alacant,11,"Alfàs del Pi, l'",21.357,10641,10716
3,Alicante/Alacant,12,Algorfa,3.799,1894,1905
3,Alicante/Alacant,13,Algueña,1.457,728,729
3,Alicante/Alacant,14,Alicante/Alacant,332.067,161343,170724
3,Alicante/Alacant,15,Almoradí,19.992,10153,9839
3,Alicante/Alacant,16,Almudaina,112,59,53
3,Alicante/Alacant,17,"Alqueria d'Asnar, l'",527,246,281
3,Alicante/Alacant,18,Altea,22.518,11117,11401
3,Alicante/Alacant,19,Aspe,20.248,10209,10039
3,Alicante/Alacant,20,Balones,139,69,70
3,Alicante/Alacant,21,Banyeres de Mariola,7.174,3585,3589
3,Alicante/Alacant,22,Benasau,158,77,81
3,Alicante/Alacant,23,Beneixama,1.738,854,884
3,Alicante/Alacant,24,Benejúzar,5.394,2688,2706
3,Alicante/Alacant,25,Benferri,1.910,1012,898
3,Alicante/Alacant,26,Beniarbeig,1.859,914,945
3,Alicante/Alacant,27,Beniardá,208,111,97
3,Alicante/Alacant,28,Beniarrés,1.254,628,626
3,Alicante/Alacant,30,Benidoleig,1.189,582,607
3,Alicante/Alacant,31,Benidorm,69.010,34467,34543
3,Alicante/Alacant,32,Benifallim,121,64,57
3,Alicante/Alacant,33,Benifato,168,84,84
3,Alicante/Alacant,29,Benigembla,508,259,249
3,Alicante/Alacant,34,Benijófar,3.791,1855,1936
3,Alicante/Alacant,35,Benilloba,789,403,386
3,Alicante/Alacant,36,Benillup,104,47,57
3,Alicante/Alacant,37,Benimantell,499,235,264
3,Alicante/Alacant,38,Benimarfull,431,216,215
3,Alicante/Alacant,39,Benimassot,113,60,53
3,Alicante/Alacant,40,Benimeli,419,205,214
3,Alicante/Alacant,41,Benissa,11.572,5765,5807
3,Alicante/Alacant,42,"Benitachell/Poble Nou de Benitatxell, el",4.659,2312,2347
3,Alicante/Alacant,43,Biar,3.670,1796,1874
3,Alicante/Alacant,44,Bigastro,6.762,3464,3298
3,Alicante/Alacant,45,Bolulla,421,213,208
3,Alicante/Alacant,46,Busot,3.138,1589,1549
3,Alicante/Alacant,49,Callosa de Segura,18.079,9114,8965
3,Alicante/Alacant,48,Callosa d'en Sarrià,7.370,3738,3632
3,Alicante/Alacant,47,Calp,22.437,11355,11082
3,Alicante/Alacant,50,"Campello, el",27.081,13280,13801
3,Alicante/Alacant,51,"Campo de Mirra/Camp de Mirra, el",437,223,214
3,Alicante/Alacant,52,Cañada,1.242,614,628
3,Alicante/Alacant,53,Castalla,10.143,5144,4999
3,Alicante/Alacant,54,Castell de Castells,442,223,219
3,Alicante/Alacant,75,"Castell de Guadalest, el",226,112,114
3,Alicante/Alacant,55,Catral,8.663,4395,4268
3,Alicante/Alacant,56,Cocentaina,11.519,5804,5715
3,Alicante/Alacant,57,Confrides,232,130,102
3,Alicante/Alacant,58,Cox,7.188,3674,3514
3,Alicante/Alacant,59,Crevillent,28.328,14381,13947
3,Alicante/Alacant,61,Daya Nueva,1.765,890,875
3,Alicante/Alacant,62,Daya Vieja,681,343,338
3,Alicante/Alacant,63,Dénia,41.672,20377,21295
3,Alicante/Alacant,64,Dolores,7.237,3612,3625
3,Alicante/Alacant,65,Elche/Elx,228.647,113510,115137
3,Alicante/Alacant,66,Elda,53.540,26089,27451
3,Alicante/Alacant,67,Facheca,104,56,48
3,Alicante/Alacant,68,Famorca,52,25,27
3,Alicante/Alacant,69,Finestrat,6.265,3226,3039
3,Alicante/Alacant,77,"Fondó de les Neus, el/Hondón de las Nieves",2.632,1320,1312
3,Alicante/Alacant,70,Formentera del Segura,4.211,2156,2055
3,Alicante/Alacant,72,Gaianes,449,239,210
3,Alicante/Alacant,71,Gata de Gorgos,5.985,3036,2949
3,Alicante/Alacant,73,Gorga,274,146,128
3,Alicante/Alacant,74,Granja de Rocamora,2.417,1253,1164
3,Alicante/Alacant,76,Guardamar del Segura,15.599,7743,7856
3,Alicante/Alacant,78,Hondón de los Frailes,1.095,574,521
3,Alicante/Alacant,79,Ibi,23.456,11730,11726
3,Alicante/Alacant,80,Jacarilla,1.947,984,963
3,Alicante/Alacant,82,Jávea/Xàbia,29.067,14499,14568
3,Alicante/Alacant,83,Jijona/Xixona,7.226,3502,3724
3,Alicante/Alacant,85,Llíber,1.080,536,544
3,Alicante/Alacant,84,"Lorcha/Orxa, l'",676,335,341
3,Alicante/Alacant,86,Millena,210,110,100
3,Alicante/Alacant,88,Monforte del Cid,7.658,4002,3656
3,Alicante/Alacant,89,Monóvar/Monòver,12.460,6202,6258
3,Alicante/Alacant,903,"Montesinos, Los",4.966,2503,2463
3,Alicante/Alacant,91,Murla,509,246,263
3,Alicante/Alacant,92,Muro de Alcoy,9.114,4537,4577
3,Alicante/Alacant,90,Mutxamel,24.232,12107,12125
3,Alicante/Alacant,93,Novelda,26.292,13062,13230
3,Alicante/Alacant,94,"Nucia, la",20.029,10149,9880
3,Alicante/Alacant,95,Ondara,6.632,3329,3303
3,Alicante/Alacant,96,Onil,7.565,3789,3776
3,Alicante/Alacant,97,Orba,2.216,1100,1116
3,Alicante/Alacant,99,Orihuela,83.417,41747,41670
3,Alicante/Alacant,98,Orxeta,875,442,433
3,Alicante/Alacant,100,Parcent,1.020,501,519
3,Alicante/Alacant,101,Pedreguer,7.438,3712,3726
3,Alicante/Alacant,102,Pego,10.144,5115,5029
3,Alicante/Alacant,103,Penàguila,324,163,161
3,Alicante/Alacant,104,Petrer,34.754,17331,17423
3,Alicante/Alacant,902,Pilar de la Horadada,21.588,11121,10467
3,Alicante/Alacant,105,"Pinós, el/Pinoso",7.663,3864,3799
3,Alicante/Alacant,106,Planes,778,409,369
3,Alicante/Alacant,901,"Poblets, els",3.350,1618,1732
3,Alicante/Alacant,107,Polop,4.313,2198,2115
3,Alicante/Alacant,60,Quatretondeta,115,62,53
3,Alicante/Alacant,109,Rafal,4.138,2082,2056
3,Alicante/Alacant,110,"Ràfol d'Almúnia, el",659,328,331
3,Alicante/Alacant,111,Redován,7.623,3927,3696
3,Alicante/Alacant,112,Relleu,1.258,631,627
3,Alicante/Alacant,113,Rojales,18.824,9531,9293
3,Alicante/Alacant,114,"Romana, la",2.465,1282,1183
3,Alicante/Alacant,115,Sagra,408,210,198
3,Alicante/Alacant,116,Salinas,1.583,801,782
3,Alicante/Alacant,118,San Fulgencio,9.237,4640,4597
3,Alicante/Alacant,904,San Isidro,1.891,975,916
3,Alicante/Alacant,120,San Miguel de Salinas,6.911,3451,3460
3,Alicante/Alacant,122,San Vicente del Raspeig/Sant Vicent del Raspeig,55.946,27724,28222
3,Alicante/Alacant,117,Sanet y Negrals,670,322,348
3,Alicante/Alacant,119,Sant Joan d'Alacant,22.804,11054,11750
3,Alicante/Alacant,121,Santa Pola,31.529,15888,15641
3,Alicante/Alacant,123,Sax,9.741,4905,4836
3,Alicante/Alacant,124,Sella,584,313,271
3,Alicante/Alacant,125,Senija,622,326,296
3,Alicante/Alacant,127,Tàrbena,686,355,331
3,Alicante/Alacant,128,Teulada,11.824,5884,5940
3,Alicante/Alacant,129,Tibi,1.657,866,791
3,Alicante/Alacant,130,Tollos,59,32,27
3,Alicante/Alacant,131,Tormos,317,162,155
3,Alicante/Alacant,132,"Torremanzanas/Torre de les Maçanes, la",743,386,357
3,Alicante/Alacant,133,Torrevieja,91.415,46089,45326
3,Alicante/Alacant,134,"Vall d'Alcalà, la",175,91,84
3,Alicante/Alacant,136,Vall de Gallinera,595,315,280
3,Alicante/Alacant,137,"Vall de Laguar, la",872,424,448
3,Alicante/Alacant,135,"Vall d'Ebo, la",254,135,119
3,Alicante/Alacant,138,"Verger, el",4.688,2349,2339
3,Alicante/Alacant,139,"Villajoyosa/Vila Joiosa, la",33.951,16978,16973
3,Alicante/Alacant,140,Villena,34.530,17233,17297
3,Alicante/Alacant,81,Xaló,2.793,1411,1382
4,Almería,1,Abla,1.426,744,682
4,Almería,2,Abrucena,1.262,649,613
4,Almería,3,Adra,24.782,12506,12276
4,Almería,4,Albánchez,772,388,384
4,Almería,5,Alboloduy,642,312,330
4,Almería,6,Albox,11.715,6026,5689
4,Almería,7,Alcolea,861,448,413
4,Almería,8,Alcóntar,578,312,266
4,Almería,9,Alcudia de Monteagud,140,73,67
4,Almería,10,Alhabia,681,348,333
4,Almería,11,Alhama de Almería,3.753,1907,1846
4,Almería,12,Alicún,239,122,117
4,Almería,13,Almería,193.351,94021,99330
4,Almería,14,Almócita,167,82,85
4,Almería,15,Alsodux,131,72,59
4,Almería,16,Antas,3.161,1583,1578
4,Almería,17,Arboleas,4.698,2337,2361
4,Almería,18,Armuña de Almanzora,332,167,165
4,Almería,19,Bacares,267,136,131
4,Almería,20,Bayárcal,340,184,156
4,Almería,21,Bayarque,216,109,107
4,Almería,22,Bédar,986,494,492
4,Almería,23,Beires,112,54,58
4,Almería,24,Benahadux,4.220,2090,2130
4,Almería,26,Benitagla,71,39,32
4,Almería,27,Benizalón,284,148,136
4,Almería,28,Bentarique,255,144,111
4,Almería,29,Berja,15.323,7752,7571
4,Almería,30,Canjáyar,1.365,705,660
4,Almería,31,Cantoria,3.617,1847,1770
4,Almería,32,Carboneras,7.852,4048,3804
4,Almería,33,Castro de Filabres,134,65,69
4,Almería,36,Chercos,280,147,133
4,Almería,37,Chirivel,1.689,865,824
4,Almería,34,Cóbdar,154,83,71
4,Almería,35,Cuevas del Almanzora,13.737,7133,6604
4,Almería,38,Dalías,3.979,1959,2020
4,Almería,902,"Ejido, El",84.144,44276,39868
4,Almería,41,Enix,440,252,188
4,Almería,43,Felix,651,363,288
4,Almería,44,Fines,2.203,1159,1044
4,Almería,45,Fiñana,2.201,1111,1090
4,Almería,46,Fondón,991,517,474
4,Almería,47,Gádor,3.096,1614,1482
4,Almería,48,"Gallardos, Los",3.126,1597,1529
4,Almería,49,Garrucha,8.632,4425,4207
4,Almería,50,Gérgal,1.034,538,496
4,Almería,51,Huécija,525,252,273
4,Almería,52,Huércal de Almería,16.663,8528,8135
4,Almería,53,Huércal-Overa,18.374,9119,9255
4,Almería,54,Illar,386,203,183
4,Almería,55,Instinción,463,223,240
4,Almería,56,Laroya,170,94,76
4,Almería,57,Láujar de Andarax,1.633,814,819
4,Almería,58,Líjar,435,222,213
4,Almería,59,Lubrín,1.607,785,822
4,Almería,60,Lucainena de las Torres,614,323,291
4,Almería,61,Lúcar,802,402,400
4,Almería,62,Macael,5.719,2910,2809
4,Almería,63,María,1.315,670,645
4,Almería,64,Mojácar,6.838,3428,3410
4,Almería,903,"Mojonera, La",8.993,4936,4057
4,Almería,65,Nacimiento,507,265,242
4,Almería,66,Níjar,28.627,15512,13115
4,Almería,67,Ohanes,696,343,353
4,Almería,68,Olula de Castro,169,91,78
4,Almería,69,Olula del Río,6.387,3286,3101
4,Almería,70,Oria,2.495,1294,1201
4,Almería,71,Padules,484,248,236
4,Almería,72,Partaloa,671,318,353
4,Almería,73,Paterna del Río,411,237,174
4,Almería,74,Pechina,3.849,1980,1869
4,Almería,75,Pulpí,8.562,4422,4140
4,Almería,76,Purchena,1.662,863,799
4,Almería,77,Rágol,331,174,157
4,Almería,78,Rioja,1.406,713,693
4,Almería,79,Roquetas de Mar,91.682,47388,44294
4,Almería,80,Santa Cruz de Marchena,216,108,108
4,Almería,81,Santa Fe de Mondújar,390,196,194
4,Almería,82,Senés,320,169,151
4,Almería,83,Serón,2.218,1130,1088
4,Almería,84,Sierro,401,210,191
4,Almería,85,Somontín,502,248,254
4,Almería,86,Sorbas,2.689,1422,1267
4,Almería,87,Suflí,219,115,104
4,Almería,88,Tabernas,3.646,1894,1752
4,Almería,89,Taberno,1.029,509,520
4,Almería,90,Tahal,396,206,190
4,Almería,91,Terque,440,221,219
4,Almería,92,Tíjola,3.776,1858,1918
4,Almería,901,"Tres Villas, Las",583,310,273
4,Almería,93,Turre,3.563,1806,1757
4,Almería,94,Turrillas,229,131,98
4,Almería,95,Uleila del Campo,924,472,452
4,Almería,96,Urrácal,312,156,156
4,Almería,97,Velefique,278,155,123
4,Almería,98,Vélez-Blanco,2.064,1076,988
4,Almería,99,Vélez-Rubio,6.791,3319,3472
4,Almería,100,Vera,15.018,7650,7368
4,Almería,101,Viator,5.605,2873,2732
4,Almería,102,Vícar,24.384,12878,11506
4,Almería,103,Zurgena,3.129,1557,1572
1,Araba/Álava,1,Alegría-Dulantzi,2.925,1513,1412
1,Araba/Álava,2,Amurrio,10.239,5108,5131
1,Araba/Álava,49,Añana,165,91,74
1,Araba/Álava,3,Aramaio,1.478,780,698
1,Araba/Álava,6,Armiñón,250,129,121
1,Araba/Álava,37,Arraia-Maeztu,714,411,303
1,Araba/Álava,8,Arratzua-Ubarrundia,994,533,461
1,Araba/Álava,4,Artziniega,1.818,905,913
1,Araba/Álava,9,Asparrena,1.652,836,816
1,Araba/Álava,10,Ayala/Aiara,2.929,1461,1468
1,Araba/Álava,11,Baños de Ebro/Mañueta,325,180,145
1,Araba/Álava,13,Barrundia,915,510,405
1,Araba/Álava,14,Berantevilla,477,245,232
1,Araba/Álava,16,Bernedo,545,321,224
1,Araba/Álava,17,Campezo/Kanpezu,1.084,567,517
1,Araba/Álava,21,Elburgo/Burgelu,624,327,297
1,Araba/Álava,22,Elciego,1.054,518,536
1,Araba/Álava,23,Elvillar/Bilar,351,175,176
1,Araba/Álava,46,Erriberagoitia/Ribera Alta,751,427,324
1,Araba/Álava,56,Harana/Valle de Arana,259,152,107
1,Araba/Álava,901,Iruña Oka/Iruña de Oca,3.108,1601,1507
1,Araba/Álava,27,Iruraiz-Gauna,511,283,228
1,Araba/Álava,19,Kripan,188,102,86
1,Araba/Álava,20,Kuartango,356,204,152
1,Araba/Álava,28,Labastida/Bastida,1.489,772,717
1,Araba/Álava,30,Lagrán,161,83,78
1,Araba/Álava,31,Laguardia,1.518,790,728
1,Araba/Álava,32,Lanciego/Lantziego,681,349,332
1,Araba/Álava,902,Lantarón,931,526,405
1,Araba/Álava,33,Lapuebla de Labarca,861,446,415
1,Araba/Álava,36,Laudio/Llodio,18.428,9123,9305
1,Araba/Álava,58,Legutio,1.703,897,806
1,Araba/Álava,34,Leza,207,106,101
1,Araba/Álava,39,Moreda de Álava/Moreda Araba,236,119,117
1,Araba/Álava,41,Navaridas,214,126,88
1,Araba/Álava,42,Okondo,1.158,609,549
1,Araba/Álava,43,Oyón-Oion,3.298,1669,1629
1,Araba/Álava,44,Peñacerrada-Urizaharra,269,165,104
1,Araba/Álava,47,Ribera Baja/Erribera Beitia,1.358,735,623
1,Araba/Álava,51,Salvatierra/Agurain,4.952,2482,2470
1,Araba/Álava,52,Samaniego,290,152,138
1,Araba/Álava,53,San Millán/Donemiliaga,726,403,323
1,Araba/Álava,54,Urkabustaiz,1.278,683,595
1,Araba/Álava,55,Valdegovía/Gaubea,1.038,569,469
1,Araba/Álava,57,Villabuena de Álava/Eskuernaga,312,162,150
1,Araba/Álava,59,Vitoria-Gasteiz,242.082,118574,123508
1,Araba/Álava,60,Yécora/Iekora,258,133,125
1,Araba/Álava,61,Zalduondo,185,102,83
1,Araba/Álava,62,Zambrana,417,225,192
1,Araba/Álava,18,Zigoitia,1.743,940,803
1,Araba/Álava,63,Zuia,2.427,1264,1163
33,Asturias,1,Allande,1.858,936,922
33,Asturias,2,Aller,11.768,5794,5974
33,Asturias,3,Amieva,758,401,357
33,Asturias,4,Avilés,81.659,38819,42840
33,Asturias,5,Belmonte de Miranda,1.653,854,799
33,Asturias,6,Bimenes,1.777,845,932
33,Asturias,7,Boal,1.709,853,856
33,Asturias,8,Cabrales,2.097,1072,1025
33,Asturias,9,Cabranes,1.075,557,518
33,Asturias,10,Candamo,2.108,1029,1079
33,Asturias,12,Cangas de Onís,6.678,3274,3404
33,Asturias,11,Cangas del Narcea,13.710,6813,6897
33,Asturias,13,Caravia,506,258,248
33,Asturias,14,Carreño,10.700,5171,5529
33,Asturias,15,Caso,1.704,961,743
33,Asturias,16,Castrillón,22.816,11064,11752
33,Asturias,17,Castropol,3.696,1784,1912
33,Asturias,18,Coaña,3.436,1682,1754
33,Asturias,19,Colunga,3.569,1732,1837
33,Asturias,20,Corvera de Asturias,16.153,7947,8206
33,Asturias,21,Cudillero,5.369,2665,2704
33,Asturias,22,Degaña,1.110,576,534
33,Asturias,23,"Franco, El",3.901,1924,1977
33,Asturias,24,Gijón,275.735,130204,145531
33,Asturias,25,Gozón,10.675,5199,5476
33,Asturias,26,Grado,10.471,5074,5397
33,Asturias,27,Grandas de Salime,943,479,464
33,Asturias,28,Ibias,1.516,828,688
33,Asturias,29,Illano,409,206,203
33,Asturias,30,Illas,1.040,529,511
33,Asturias,31,Langreo,42.403,20118,22285
33,Asturias,32,Laviana,13.791,6618,7173
33,Asturias,33,Lena,11.949,5763,6186
33,Asturias,35,Llanera,14.030,6981,7049
33,Asturias,36,Llanes,13.960,6800,7160
33,Asturias,37,Mieres,41.013,19457,21556
33,Asturias,38,Morcín,2.811,1401,1410
33,Asturias,39,Muros de Nalón,1.880,904,976
33,Asturias,40,Nava,5.444,2683,2761
33,Asturias,41,Navia,8.772,4257,4515
33,Asturias,42,Noreña,5.422,2627,2795
33,Asturias,43,Onís,764,402,362
33,Asturias,44,Oviedo,223.765,104208,119557
33,Asturias,45,Parres,5.590,2734,2856
33,Asturias,46,Peñamellera Alta,570,285,285
33,Asturias,47,Peñamellera Baja,1.300,637,663
33,Asturias,48,Pesoz,173,88,85
33,Asturias,49,Piloña,7.530,3714,3816
33,Asturias,50,Ponga,663,392,271
33,Asturias,51,Pravia,8.799,4269,4530
33,Asturias,52,Proaza,786,443,343
33,Asturias,53,Quirós,1.277,718,559
33,Asturias,54,"Regueras, Las",1.916,977,939
33,Asturias,55,Ribadedeva,1.862,895,967
33,Asturias,56,Ribadesella,6.002,2872,3130
33,Asturias,57,Ribera de Arriba,1.903,963,940
33,Asturias,58,Riosa,2.098,1061,1037
33,Asturias,59,Salas,5.516,2722,2794
33,Asturias,61,San Martín de Oscos,446,221,225
33,Asturias,60,San Martín del Rey Aurelio,17.460,8398,9062
33,Asturias,63,San Tirso de Abres,498,244,254
33,Asturias,62,Santa Eulalia de Oscos,488,253,235
33,Asturias,64,Santo Adriano,256,128,128
33,Asturias,65,Sariego,1.295,622,673
33,Asturias,66,Siero,52.380,25557,26823
33,Asturias,67,Sobrescobio,871,464,407
33,Asturias,68,Somiedo,1.281,750,531
33,Asturias,69,Soto del Barco,4.012,1977,2035
33,Asturias,70,Tapia de Casariego,3.929,1902,2027
33,Asturias,71,Taramundi,706,339,367
33,Asturias,72,Teverga,1.807,944,863
33,Asturias,73,Tineo,10.413,5221,5192
33,Asturias,34,Valdés,12.635,6180,6455
33,Asturias,74,Vegadeo,3.996,1940,2056
33,Asturias,75,Villanueva de Oscos,316,154,162
33,Asturias,76,Villaviciosa,14.820,7306,7514
33,Asturias,77,Villayón,1.393,715,678
33,Asturias,78,Yernes y Tameza,166,93,73
5,Ávila,1,Adanero,204,110,94
5,Ávila,2,"Adrada, La",2.663,1393,1270
5,Ávila,5,Albornos,205,108,97
5,Ávila,7,Aldeanueva de Santa Cruz,132,75,57
5,Ávila,8,Aldeaseca,254,123,131
5,Ávila,10,"Aldehuela, La",177,90,87
5,Ávila,12,Amavida,154,78,76
5,Ávila,13,"Arenal, El",1.004,503,501
5,Ávila,14,Arenas de San Pedro,6.754,3301,3453
5,Ávila,15,Arevalillo,87,44,43
5,Ávila,16,Arévalo,8.165,3981,4184
5,Ávila,17,Aveinte,85,46,39
5,Ávila,18,Avellaneda,32,18,14
5,Ávila,19,Ávila,58.933,28250,30683
5,Ávila,21,"Barco de Ávila, El",2.652,1287,1365
5,Ávila,22,"Barraco, El",1.989,1027,962
5,Ávila,23,Barromán,195,108,87
5,Ávila,24,Becedas,243,132,111
5,Ávila,25,Becedillas,107,62,45
5,Ávila,26,Bercial de Zapardiel,230,119,111
5,Ávila,27,"Berlanas, Las",349,180,169
5,Ávila,29,Bernuy-Zapardiel,136,80,56
5,Ávila,30,Berrocalejo de Aragona,46,24,22
5,Ávila,33,Blascomillán,198,104,94
5,Ávila,34,Blasconuño de Matacabras,16,10,6
5,Ávila,35,Blascosancho,120,60,60
5,Ávila,36,"Bohodón, El",128,69,59
5,Ávila,37,Bohoyo,312,172,140
5,Ávila,38,Bonilla de la Sierra,124,71,53
5,Ávila,39,Brabos,49,29,20
5,Ávila,40,Bularros,71,43,28
5,Ávila,41,Burgohondo,1.241,650,591
5,Ávila,42,Cabezas de Alambre,169,84,85
5,Ávila,43,Cabezas del Pozo,84,47,37
5,Ávila,44,Cabezas del Villar,271,157,114
5,Ávila,45,Cabizuela,100,50,50
5,Ávila,46,Canales,53,28,25
5,Ávila,47,Candeleda,5.143,2622,2521
5,Ávila,48,Cantiveros,132,70,62
5,Ávila,49,Cardeñosa,473,253,220
5,Ávila,51,"Carrera, La",203,109,94
5,Ávila,52,Casas del Puerto,101,54,47
5,Ávila,53,Casasola,81,42,39
5,Ávila,54,Casavieja,1.536,775,761
5,Ávila,55,Casillas,721,383,338
5,Ávila,56,Castellanos de Zapardiel,98,53,45
5,Ávila,57,Cebreros,3.302,1684,1618
5,Ávila,58,Cepeda la Mora,87,47,40
5,Ávila,67,Chamartín,75,46,29
5,Ávila,59,Cillán,104,61,43
5,Ávila,60,Cisla,122,60,62
5,Ávila,61,"Colilla, La",336,170,166
5,Ávila,62,Collado de Contreras,203,106,97
5,Ávila,63,Collado del Mirón,36,23,13
5,Ávila,64,Constanzana,118,70,48
5,Ávila,65,Crespos,518,281,237
5,Ávila,66,Cuevas del Valle,531,287,244
5,Ávila,903,Diego del Carpio,158,85,73
5,Ávila,69,Donjimeno,88,54,34
5,Ávila,70,Donvidas,41,22,19
5,Ávila,72,Espinosa de los Caballeros,101,54,47
5,Ávila,73,Flores de Ávila,326,180,146
5,Ávila,74,Fontiveros,798,422,376
5,Ávila,75,Fresnedilla,122,52,70
5,Ávila,76,"Fresno, El",592,299,293
5,Ávila,77,Fuente el Saúz,189,104,85
5,Ávila,78,Fuentes de Año,131,73,58
5,Ávila,79,Gallegos de Altamiros,68,42,26
5,Ávila,80,Gallegos de Sobrinos,62,26,36
5,Ávila,81,Garganta del Villar,40,28,12
5,Ávila,82,Gavilanes,643,344,299
5,Ávila,83,Gemuño,161,82,79
5,Ávila,85,Gil García,41,22,19
5,Ávila,84,Gilbuena,77,46,31
5,Ávila,86,Gimialcón,86,53,33
5,Ávila,87,Gotarrendura,170,62,108
5,Ávila,88,Grandes y San Martín,31,15,16
5,Ávila,89,Guisando,554,279,275
5,Ávila,90,Gutierre-Muñoz,85,43,42
5,Ávila,92,Hernansancho,185,105,80
