Cifras de población resultantes de la Revisión del Padrón municipal a 1 de enero de 2023,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
3,Alicante/Alacant,11,"Alfàs del Pi, l'",20518,10102,10416
3,Alicante/Alacant,12,Algorfa,3635,1834,1801
3,Alicante/Alacant,13,Algueña,1395,714,681
3,Alicante/Alacant,15,Almoradí,21874,10985,10889
3,Alicante/Alacant,16,Almudaina,110,54,56
3,Alicante/Alacant,17,"Alqueria d'Asnar, l'",511,258,253
3,Alicante/Alacant,18,Altea,23820,11638,12182
3,Alicante/Alacant,19,Aspe,21473,10789,10684
3,Alicante/Alacant,1,"Atzúbia, l'",608,313,295
3,Alicante/Alacant,20,Balones,119,59,60
3,Alicante/Alacant,21,Banyeres de Mariola,7255,3677,3578
3,Alicante/Alacant,22,Benasau,173,84,89
3,Alicante/Alacant,23,Beneixama,1697,846,851
3,Alicante/Alacant,24,Benejúzar,5625,2813,2812
3,Alicante/Alacant,25,Benferri,2023,1046,977
3,Alicante/Alacant,26,Beniarbeig,2353,1191,1162
3,Alicante/Alacant,27,Beniardà,252,124,128
3,Alicante/Alacant,28,Beniarrés,1089,556,533
3,Alicante/Alacant,30,Benidoleig,1218,605,613
3,Alicante/Alacant,31,Benidorm,72342,35817,36525
3,Alicante/Alacant,32,Benifallim,111,60,51
3,Alicante/Alacant,33,Benifato,140,78,62
3,Alicante/Alacant,29,Benigembla,537,263,274
3,Alicante/Alacant,34,Benijófar,3473,1686,1787
3,Alicante/Alacant,35,Benilloba,737,388,349
3,Alicante/Alacant,36,Benillup,105,55,50
3,Alicante/Alacant,37,Benimantell,534,270,264
3,Alicante/Alacant,38,Benimarfull,422,219,203
3,Alicante/Alacant,39,Benimassot,105,56,49
3,Alicante/Alacant,40,Benimeli,455,213,242
3,Alicante/Alacant,41,Benissa,12279,6060,6219
3,Alicante/Alacant,43,Biar,3607,1762,1845
3,Alicante/Alacant,44,Bigastro,7361,3694,3667
3,Alicante/Alacant,45,Bolulla,440,221,219
3,Alicante/Alacant,46,Busot,3534,1763,1771
3,Alicante/Alacant,49,Callosa de Segura,19484,9932,9552
3,Alicante/Alacant,48,Callosa d'en Sarrià,7708,3973,3735
3,Alicante/Alacant,47,Calp,25854,12795,13059
3,Alicante/Alacant,51,"Camp de Mirra, el/Campo de Mirra",442,230,212
3,Alicante/Alacant,50,"Campello, el",29993,14551,15442
3,Alicante/Alacant,52,Cañada,1210,596,614
3,Alicante/Alacant,53,Castalla,11365,5767,5598
3,Alicante/Alacant,54,Castell de Castells,445,235,210
3,Alicante/Alacant,75,"Castell de Guadalest, el",274,135,139
3,Alicante/Alacant,55,Catral,9275,4670,4605
3,Alicante/Alacant,56,Cocentaina,11309,5695,5614
3,Alicante/Alacant,57,Confrides,297,161,136
3,Alicante/Alacant,58,Cox,7513,3790,3723
3,Alicante/Alacant,59,Crevillent,30191,15290,14901
3,Alicante/Alacant,61,Daya Nueva,1767,861,906
3,Alicante/Alacant,62,Daya Vieja,667,329,338
3,Alicante/Alacant,63,Dénia,45622,22205,23417
3,Alicante/Alacant,64,Dolores,7919,3949,3970
3,Alicante/Alacant,66,Elda,53034,25844,27190
3,Alicante/Alacant,65,Elx/Elche,238293,117760,120533
3,Alicante/Alacant,67,Fageca,101,50,51
3,Alicante/Alacant,68,Famorca,45,24,21
3,Alicante/Alacant,69,Finestrat,8836,4515,4321
3,Alicante/Alacant,77,"Fondó de les Neus, el/Hondón de las Nieves",2698,1381,1317
3,Alicante/Alacant,70,Formentera del Segura,4618,2364,2254
3,Alicante/Alacant,72,Gaianes,555,281,274
3,Alicante/Alacant,71,Gata de Gorgos,6515,3324,3191
3,Alicante/Alacant,73,Gorga,284,149,135
3,Alicante/Alacant,74,Granja de Rocamora,2686,1385,1301
3,Alicante/Alacant,76,Guardamar del Segura,17328,8442,8886
3,Alicante/Alacant,78,Hondón de los Frailes,1311,673,638
3,Alicante/Alacant,79,Ibi,23920,11945,11975
3,Alicante/Alacant,80,Jacarilla,2108,1072,1036
3,Alicante/Alacant,85,Llíber,946,474,472
3,Alicante/Alacant,86,Millena,254,135,119
3,Alicante/Alacant,88,Monforte del Cid,8777,4558,4219
3,Alicante/Alacant,89,Monòver/Monóvar,12542,6244,6298
3,Alicante/Alacant,903,"Montesinos, Los",5477,2762,2715
3,Alicante/Alacant,91,Murla,575,269,306
3,Alicante/Alacant,92,Muro de Alcoy,9253,4633,4620
3,Alicante/Alacant,90,Mutxamel,27078,13531,13547
3,Alicante/Alacant,93,Novelda,25771,12801,12970
3,Alicante/Alacant,94,"Nucia, la",18970,9620,9350
3,Alicante/Alacant,95,Ondara,7308,3639,3669
3,Alicante/Alacant,96,Onil,7763,3904,3859
3,Alicante/Alacant,97,Orba,2379,1165,1214
3,Alicante/Alacant,99,Orihuela,82449,40745,41704
3,Alicante/Alacant,84,"Orxa, l'/Lorcha",587,294,293
3,Alicante/Alacant,98,Orxeta,840,430,410
3,Alicante/Alacant,100,Parcent,1003,489,514
3,Alicante/Alacant,101,Pedreguer,8558,4267,4291
3,Alicante/Alacant,102,Pego,10485,5202,5283
3,Alicante/Alacant,103,Penàguila,313,156,157
3,Alicante/Alacant,104,Petrer,33914,16751,17163
3,Alicante/Alacant,902,Pilar de la Horadada,23428,11986,11442
3,Alicante/Alacant,105,"Pinós, el/Pinoso",8281,4214,4067
3,Alicante/Alacant,106,Planes,699,378,321
3,Alicante/Alacant,42,"Poble Nou de Benitatxell, el/Benitachell",4858,2373,2485
3,Alicante/Alacant,901,"Poblets, els",2763,1302,1461
3,Alicante/Alacant,107,Polop,5339,2679,2660
3,Alicante/Alacant,60,Quatretondeta,136,77,59
3,Alicante/Alacant,109,Rafal,4800,2392,2408
3,Alicante/Alacant,110,"Ràfol d'Almúnia, el",721,367,354
3,Alicante/Alacant,111,Redován,8183,4244,3939
3,Alicante/Alacant,112,Relleu,1248,640,608
3,Alicante/Alacant,113,Rojales,17451,8794,8657
3,Alicante/Alacant,114,"Romana, la",2632,1383,1249
3,Alicante/Alacant,115,Sagra,442,215,227
3,Alicante/Alacant,116,Salinas,1733,885,848
3,Alicante/Alacant,118,San Fulgencio,9443,4758,4685
3,Alicante/Alacant,904,San Isidro,2208,1142,1066
3,Alicante/Alacant,120,San Miguel de Salinas,6798,3419,3379
3,Alicante/Alacant,117,Sanet y Negrals,737,372,365
3,Alicante/Alacant,119,Sant Joan d'Alacant,25275,12210,13065
3,Alicante/Alacant,122,Sant Vicent del Raspeig/San Vicente del Raspeig,59928,29575,30353
3,Alicante/Alacant,121,Santa Pola,37816,18924,18892
3,Alicante/Alacant,123,Sax,10072,5030,5042
3,Alicante/Alacant,124,Sella,607,321,286
3,Alicante/Alacant,125,Senija,670,344,326
3,Alicante/Alacant,127,Tàrbena,630,334,296
3,Alicante/Alacant,128,Teulada,12515,6249,6266
3,Alicante/Alacant,129,Tibi,1808,948,860
3,Alicante/Alacant,130,Tollos,40,27,13
3,Alicante/Alacant,131,Tormos,339,164,175
3,Alicante/Alacant,132,"Torre de les Maçanes, la/Torremanzanas",714,376,338
3,Alicante/Alacant,133,Torrevieja,89290,43252,46038
3,Alicante/Alacant,134,"Vall d'Alcalà, la",174,91,83
3,Alicante/Alacant,136,"Vall de Gallinera, la",581,301,280
3,Alicante/Alacant,137,"Vall de Laguar, la",873,436,437
3,Alicante/Alacant,135,"Vall d'Ebo, la",230,120,110
3,Alicante/Alacant,138,"Verger, el",5101,2508,2593
3,Alicante/Alacant,139,"Vila Joiosa, la/Villajoyosa",36093,17835,18258
3,Alicante/Alacant,140,Villena,34144,17102,17042
3,Alicante/Alacant,82,Xàbia/Jávea,29760,14857,14903
3,Alicante/Alacant,81,Xaló,2964,1474,1490
3,Alicante/Alacant,83,Xixona/Jijona,7032,3433,3599
4,Almería,1,Abla,1255,650,605
4,Almería,2,Abrucena,1275,675,600
4,Almería,3,Adra,25195,12858,12337
4,Almería,4,Albanchez,682,366,316
4,Almería,5,Alboloduy,596,293,303
4,Almería,6,Albox,12311,6276,6035
4,Almería,7,Alcolea,803,418,385
4,Almería,8,Alcóntar,560,307,253
4,Almería,9,Alcudia de Monteagud,132,68,64
4,Almería,10,Alhabia,708,374,334
4,Almería,11,Alhama de Almería,3817,1932,1885
4,Almería,12,Alicún,221,108,113
4,Almería,13,Almería,200578,97592,102986
4,Almería,14,Almócita,207,105,102
4,Almería,15,Alsodux,146,82,64
4,Almería,16,Antas,3417,1780,1637
4,Almería,17,Arboleas,4439,2201,2238
4,Almería,18,Armuña de Almanzora,335,167,168
4,Almería,19,Bacares,237,124,113
4,Almería,904,Balanegra,2931,1528,1403
4,Almería,20,Bayárcal,326,170,156
4,Almería,21,Bayarque,221,104,117
4,Almería,22,Bédar,1012,506,506
4,Almería,23,Beires,144,78,66
4,Almería,24,Benahadux,4643,2294,2349
4,Almería,26,Benitagla,58,33,25
4,Almería,27,Benizalón,254,144,110
4,Almería,28,Bentarique,241,131,110
4,Almería,29,Berja,12917,6670,6247
4,Almería,30,Canjáyar,1153,597,556
4,Almería,31,Cantoria,3573,1804,1769
4,Almería,32,Carboneras,8375,4303,4072
4,Almería,33,Castro de Filabres,109,58,51
4,Almería,36,Chercos,302,154,148
4,Almería,37,Chirivel,1540,795,745
4,Almería,34,Cóbdar,202,109,93
4,Almería,35,Cuevas del Almanzora,15023,7812,7211
4,Almería,38,Dalías,4202,2084,2118
4,Almería,902,"Ejido, El",89975,47198,42777
4,Almería,41,Enix,588,323,265
4,Almería,43,Felix,767,446,321
4,Almería,44,Fines,2235,1184,1051
4,Almería,45,Fiñana,1991,1009,982
4,Almería,46,Fondón,1094,568,526
4,Almería,47,Gádor,3029,1591,1438
4,Almería,48,"Gallardos, Los",3034,1521,1513
4,Almería,49,Garrucha,10336,5397,4939
4,Almería,50,Gérgal,1191,667,524
4,Almería,51,Huécija,533,258,275
4,Almería,52,Huércal de Almería,18507,9350,9157
4,Almería,53,Huércal-Overa,20425,10163,10262
4,Almería,54,Íllar,451,237,214
4,Almería,55,Instinción,484,248,236
4,Almería,56,Laroya,198,112,86
4,Almería,57,Láujar de Andarax,1611,811,800
4,Almería,58,Líjar,389,210,179
4,Almería,59,Lubrín,1422,715,707
4,Almería,60,Lucainena de las Torres,704,360,344
4,Almería,61,Lúcar,829,415,414
4,Almería,62,Macael,5381,2728,2653
4,Almería,63,María,1209,625,584
4,Almería,64,Mojácar,7386,3628,3758
4,Almería,903,"Mojonera, La",8778,4831,3947
4,Almería,65,Nacimiento,508,269,239
4,Almería,66,Níjar,32858,18496,14362
4,Almería,67,Ohanes,550,284,266
4,Almería,68,Olula de Castro,189,104,85
4,Almería,69,Olula del Río,6354,3244,3110
4,Almería,70,Oria,2233,1174,1059
4,Almería,71,Padules,437,230,207
4,Almería,72,Partaloa,924,462,462
4,Almería,73,Paterna del Río,387,218,169
4,Almería,74,Pechina,4358,2250,2108
4,Almería,75,Pulpí,11247,5827,5420
4,Almería,76,Purchena,1551,794,757
4,Almería,77,Rágol,297,149,148
4,Almería,78,Rioja,1594,815,779
4,Almería,79,Roquetas de Mar,106510,55142,51368
4,Almería,80,Santa Cruz de Marchena,237,126,111
4,Almería,81,Santa Fe de Mondújar,494,256,238
4,Almería,82,Senés,288,159,129
4,Almería,83,Serón,2105,1095,1010
4,Almería,84,Sierro,379,204,175
4,Almería,85,Somontín,521,274,247
4,Almería,86,Sorbas,2527,1318,1209
4,Almería,87,Suflí,229,119,110
4,Almería,88,Tabernas,4032,2095,1937
4,Almería,89,Taberno,958,472,486
4,Almería,90,Tahal,373,192,181
4,Almería,91,Terque,400,211,189
4,Almería,92,Tíjola,3518,1759,1759
4,Almería,901,"Tres Villas, Las",581,319,262
4,Almería,93,Turre,4092,2103,1989
4,Almería,94,Turrillas,278,154,124
4,Almería,95,Uleila del Campo,820,409,411
4,Almería,96,Urrácal,378,193,185
4,Almería,97,Velefique,258,146,112
4,Almería,98,Vélez-Blanco,1914,981,933
4,Almería,99,Vélez-Rubio,6558,3189,3369
4,Almería,100,Vera,18919,9632,9287
4,Almería,101,Viator,6160,3135,3025
4,Almería,102,Vícar,28245,15331,12914
4,Almería,103,Zurgena,2972,1505,1467
1,Araba/Álava,51,Agurain/Salvatierra,5085,2583,2502
1,Araba/Álava,1,Alegría-Dulantzi,2975,1539,1436
1,Araba/Álava,2,Amurrio,10313,5134,5179
1,Araba/Álava,49,Añana,156,95,61
1,Araba/Álava,3,Aramaio,1409,732,677
1,Araba/Álava,6,Armiñón,232,120,112
1,Araba/Álava,37,Arraia-Maeztu,812,450,362
1,Araba/Álava,8,Arratzua-Ubarrundia,1043,559,484
1,Araba/Álava,4,Artziniega,1832,898,934
1,Araba/Álava,9,Asparrena,1609,817,792
1,Araba/Álava,10,Ayala/Aiara,2918,1479,1439
1,Araba/Álava,11,Baños de Ebro/Mañueta,295,168,127
1,Araba/Álava,13,Barrundia,897,493,404
1,Araba/Álava,14,Berantevilla,451,237,214
1,Araba/Álava,16,Bernedo,540,321,219
1,Araba/Álava,17,Campezo/Kanpezu,1072,564,508
1,Araba/Álava,21,Elburgo/Burgelu,638,332,306
1,Araba/Álava,22,Elciego,964,484,480
1,Araba/Álava,23,Elvillar/Bilar,313,151,162
1,Araba/Álava,47,Erriberabeitia,1423,762,661
1,Araba/Álava,46,Erriberagoitia/Ribera Alta,828,494,334
1,Araba/Álava,56,Harana/Valle de Arana,219,120,99
1,Araba/Álava,901,Iruña Oka/Iruña de Oca,3597,1918,1679
1,Araba/Álava,27,Iruraiz-Gauna,541,295,246
1,Araba/Álava,19,Kripan,174,92,82
1,Araba/Álava,20,Kuartango,401,232,169
1,Araba/Álava,28,Labastida/Bastida,1566,815,751
1,Araba/Álava,30,Lagrán,172,97,75
1,Araba/Álava,31,Laguardia,1472,775,697
1,Araba/Álava,32,Lanciego/Lantziego,708,361,347
1,Araba/Álava,902,Lantarón,938,525,413
1,Araba/Álava,33,Lapuebla de Labarca,865,445,420
1,Araba/Álava,36,Laudio/Llodio,17917,8685,9232
1,Araba/Álava,58,Legutio,2048,1066,982
1,Araba/Álava,34,Leza,220,112,108
1,Araba/Álava,39,Moreda de Álava/Moreda Araba,208,110,98
1,Araba/Álava,41,Navaridas,197,108,89
1,Araba/Álava,42,Okondo,1198,628,570
1,Araba/Álava,43,Oyón-Oion,3405,1729,1676
1,Araba/Álava,44,Peñacerrada-Urizaharra,302,180,122
1,Araba/Álava,52,Samaniego,305,152,153
1,Araba/Álava,53,San Millán/Donemiliaga,726,392,334
1,Araba/Álava,54,Urkabustaiz,1434,750,684
1,Araba/Álava,55,Valdegovía/Gaubea,1066,583,483
1,Araba/Álava,57,Villabuena de Álava/Eskuernaga,285,148,137
1,Araba/Álava,59,Vitoria-Gasteiz,255886,124348,131538
1,Araba/Álava,60,Yécora/Iekora,249,127,122
1,Araba/Álava,61,Zalduondo,196,106,90
1,Araba/Álava,62,Zambrana,422,231,191
1,Araba/Álava,18,Zigoitia,1821,974,847
1,Araba/Álava,63,Zuia,2343,1227,1116
33,Asturias,1,Allande,1552,767,785
33,Asturias,2,Aller,10076,4946,5130
33,Asturias,3,Amieva,599,336,263
33,Asturias,4,Avilés,75518,35623,39895
33,Asturias,5,Belmonte de Miranda,1399,747,652
33,Asturias,6,Bimenes,1669,820,849
33,Asturias,7,Boal,1412,722,690
33,Asturias,8,Cabrales,1918,962,956
33,Asturias,9,Cabranes,1105,561,544
33,Asturias,10,Candamo,1932,944,988
33,Asturias,12,Cangas de Onís,6362,3068,3294
33,Asturias,11,Cangas del Narcea,11596,5640,5956
33,Asturias,13,Caravia,496,260,236
33,Asturias,14,Carreño,10177,4897,5280
33,Asturias,15,Caso,1449,837,612
33,Asturias,16,Castrillón,22103,10663,11440
33,Asturias,17,Castropol,3289,1607,1682
33,Asturias,18,Coaña,3304,1625,1679
33,Asturias,19,Colunga,3187,1580,1607
33,Asturias,20,Corvera de Asturias,15612,7641,7971
33,Asturias,21,Cudillero,4909,2420,2489
33,Asturias,22,Degaña,805,411,394
33,Asturias,23,"Franco, El",3749,1827,1922
33,Asturias,24,Gijón,268313,126085,142228
33,Asturias,25,Gozón,10470,5117,5353
33,Asturias,26,Grado,9616,4668,4948
33,Asturias,27,Grandas de Salime,765,392,373
33,Asturias,28,Ibias,1121,645,476
33,Asturias,29,Illano,288,149,139
33,Asturias,30,Illas,1061,538,523
33,Asturias,31,Langreo,37978,18080,19898
33,Asturias,32,Laviana,12355,5924,6431
33,Asturias,33,Lena,10312,4969,5343
33,Asturias,35,Llanera,13948,6887,7061
33,Asturias,36,Llanes,13524,6574,6950
33,Asturias,37,Mieres,36195,17187,19008
33,Asturias,38,Morcín,2540,1277,1263
33,Asturias,39,Muros de Nalón,1955,949,1006
33,Asturias,40,Nava,5186,2550,2636
33,Asturias,41,Navia,8136,3913,4223
33,Asturias,42,Noreña,5058,2430,2628
33,Asturias,43,Onís,746,401,345
33,Asturias,44,Oviedo,217584,100640,116944
33,Asturias,45,Parres,5208,2554,2654
33,Asturias,46,Peñamellera Alta,535,281,254
33,Asturias,47,Peñamellera Baja,1221,604,617
33,Asturias,48,Pesoz,138,75,63
33,Asturias,49,Piloña,6822,3329,3493
33,Asturias,50,Ponga,579,342,237
33,Asturias,51,Pravia,7830,3823,4007
33,Asturias,52,Proaza,709,419,290
33,Asturias,53,Quirós,1175,682,493
33,Asturias,54,"Regueras, Las",1888,960,928
33,Asturias,55,Ribadedeva,1731,842,889
33,Asturias,56,Ribadesella,5548,2638,2910
33,Asturias,57,Ribera de Arriba,1857,931,926
33,Asturias,58,Riosa,1755,891,864
33,Asturias,59,Salas,4806,2383,2423
33,Asturias,61,San Martín de Oscos,344,170,174
33,Asturias,60,San Martín del Rey Aurelio,15431,7395,8036
33,Asturias,63,San Tirso de Abres,412,193,219
33,Asturias,62,Santa Eulalia de Oscos,431,223,208
33,Asturias,64,Santo Adriano,286,140,146
33,Asturias,65,Sariego,1271,612,659
33,Asturias,66,Siero,52194,25493,26701
33,Asturias,67,Sobrescobio,851,451,400
33,Asturias,68,Somiedo,1083,640,443
33,Asturias,69,Soto del Barco,3818,1869,1949
33,Asturias,70,Tapia de Casariego,3652,1773,1879
33,Asturias,71,Taramundi,576,276,300
33,Asturias,72,Teverga,1565,862,703
33,Asturias,73,Tineo,8857,4477,4380
33,Asturias,34,Valdés,10958,5397,5561
33,Asturias,74,Vegadeo,3885,1868,2017
33,Asturias,75,Villanueva de Oscos,261,132,129
33,Asturias,76,Villaviciosa,15000,7421,7579
33,Asturias,77,Villayón,1104,569,535
33,Asturias,78,Yernes y Tameza,133,70,63
5,Ávila,1,Adanero,204,115,89
5,Ávila,2,"Adrada, La",2727,1387,1340
5,Ávila,5,Albornos,175,90,85
5,Ávila,7,Aldeanueva de Santa Cruz,100,53,47
5,Ávila,8,Aldeaseca,210,104,106
5,Ávila,10,"Aldehuela, La",148,76,72
5,Ávila,12,Amavida,135,73,62
5,Ávila,13,"Arenal, El",964,463,501
5,Ávila,14,Arenas de San Pedro,6464,3143,3321
5,Ávila,15,Arevalillo,60,28,32
5,Ávila,16,Arévalo,7768,3769,3999
5,Ávila,17,Aveinte,75,44,31
5,Ávila,18,Avellaneda,24,15,9
5,Ávila,19,Ávila,57741,27485,30256
5,Ávila,21,"Barco de Ávila, El",2276,1097,1179
5,Ávila,22,"Barraco, El",2005,1010,995
5,Ávila,23,Barromán,176,95,81
5,Ávila,24,Becedas,164,88,76
5,Ávila,25,Becedillas,70,37,33
5,Ávila,26,Bercial de Zapardiel,178,94,84
5,Ávila,27,"Berlanas, Las",326,174,152
5,Ávila,29,Bernuy-Zapardiel,88,49,39
5,Ávila,30,Berrocalejo de Aragona,48,28,20
5,Ávila,33,Blascomillán,169,87,82
5,Ávila,34,Blasconuño de Matacabras,15,9,6
5,Ávila,35,Blascosancho,106,55,51
5,Ávila,36,"Bohodón, El",107,56,51
5,Ávila,37,Bohoyo,215,125,90
5,Ávila,38,Bonilla de la Sierra,180,108,72
5,Ávila,39,Brabos,39,26,13
5,Ávila,40,Bularros,57,37,20
5,Ávila,41,Burgohondo,1240,650,590
5,Ávila,42,Cabezas de Alambre,156,74,82
5,Ávila,43,Cabezas del Pozo,89,43,46
5,Ávila,44,Cabezas del Villar,234,131,103
5,Ávila,45,Cabizuela,88,45,43
5,Ávila,46,Canales,36,20,16
5,Ávila,47,Candeleda,5001,2514,2487
5,Ávila,48,Cantiveros,97,57,40
5,Ávila,49,Cardeñosa,419,228,191
5,Ávila,51,"Carrera, La",161,91,70
5,Ávila,52,Casas del Puerto,85,45,40
5,Ávila,53,Casasola,66,39,27
5,Ávila,54,Casavieja,1410,726,684
5,Ávila,55,Casillas,663,361,302
5,Ávila,56,Castellanos de Zapardiel,135,75,60
5,Ávila,57,Cebreros,3256,1691,1565
5,Ávila,58,Cepeda la Mora,67,40,27
5,Ávila,67,Chamartín,61,35,26
5,Ávila,59,Cillán,72,43,29
5,Ávila,60,Cisla,99,54,45
5,Ávila,61,"Colilla, La",366,189,177
5,Ávila,62,Collado de Contreras,143,72,71
5,Ávila,63,Collado del Mirón,24,14,10
5,Ávila,64,Constanzana,98,58,40
5,Ávila,65,Crespos,465,247,218
5,Ávila,66,Cuevas del Valle,508,282,226
5,Ávila,903,Diego del Carpio,108,67,41
5,Ávila,69,Donjimeno,76,42,34
5,Ávila,70,Donvidas,31,20,11
5,Ávila,72,Espinosa de los Caballeros,102,53,49
5,Ávila,73,Flores de Ávila,271,144,127
5,Ávila,74,Fontiveros,716,370,346
5,Ávila,75,Fresnedilla,106,52,54
5,Ávila,76,"Fresno, El",595,307,288
5,Ávila,77,Fuente el Saúz,158,88,70
5,Ávila,78,Fuentes de Año,89,52,37
5,Ávila,79,Gallegos de Altamiros,58,34,24
5,Ávila,80,Gallegos de Sobrinos,46,23,23
5,Ávila,81,Garganta del Villar,41,27,14
5,Ávila,82,Gavilanes,547,302,245
5,Ávila,83,Gemuño,150,78,72
5,Ávila,85,Gil García,44,22,22
5,Ávila,84,Gilbuena,49,33,16
5,Ávila,86,Gimialcón,74,45,29
5,Ávila,87,Gotarrendura,167,61,106
5,Ávila,88,Grandes y San Martín,36,17,19
5,Ávila,89,Guisando,488,245,243
5,Ávila,90,Gutierre-Muñoz,61,32,29
5,Ávila,92,Hernansancho,147,82,65
5,Ávila,93,Herradón de Pinares,487,275,212
5,Ávila,94,Herreros de Suso,149,83,66
5,Ávila,95,Higuera de las Dueñas,275,154,121
5,Ávila,96,"Hija de Dios, La",80,48,32
5,Ávila,97,"Horcajada, La",465,235,230
5,Ávila,99,Horcajo de las Torres,454,253,201
5,Ávila,100,"Hornillo, El",266,146,120
5,Ávila,102,"Hoyo de Pinares, El",2153,1114,1039
5,Ávila,101,Hoyocasero,328,187,141
5,Ávila,103,Hoyorredondo,60,32,28
5,Ávila,106,Hoyos de Miguel Muñoz,27,15,12
