Cifras de población resultantes de la Revisión del Padrón municipal a 1 de enero de 2021,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2,Albacete,76,Vianos,327,171,156
2,Albacete,77,Villa de Ves,62,36,26
2,Albacete,78,Villalgordo del Júcar,1081,577,504
2,Albacete,79,Villamalea,4040,2062,1978
2,Albacete,80,Villapalacios,556,285,271
2,Albacete,81,Villarrobledo,24978,12350,12628
2,Albacete,82,Villatoya,108,63,45
2,Albacete,83,Villavaliente,214,131,83
2,Albacete,84,Villaverde de Guadalimar,333,182,151
2,Albacete,85,Viveros,328,172,156
2,Albacete,86,Yeste,2567,1334,1233
3,Alicante/Alacant,2,Agost,4906,2474,2432
3,Alicante/Alacant,3,Agres,580,319,261
3,Alicante/Alacant,4,Aigües,1049,544,505
3,Alicante/Alacant,5,Albatera,12714,6420,6294
3,Alicante/Alacant,6,Alcalalí,1336,667,669
3,Alicante/Alacant,7,Alcocer de Planes,243,118,125
3,Alicante/Alacant,8,Alcoleja,181,100,81
3,Alicante/Alacant,9,Alcoy/Alcoi,59128,28964,30164
3,Alicante/Alacant,10,Alfafara,408,195,213
3,Alicante/Alacant,11,"Alfàs del Pi, l'",20495,10144,10351
3,Alicante/Alacant,12,Algorfa,3396,1731,1665
3,Alicante/Alacant,13,Algueña,1334,672,662
3,Alicante/Alacant,14,Alicante/Alacant,337304,163052,174252
3,Alicante/Alacant,15,Almoradí,21404,10773,10631
3,Alicante/Alacant,16,Almudaina,117,56,61
3,Alicante/Alacant,17,"Alqueria d'Asnar, l'",498,246,252
3,Alicante/Alacant,18,Altea,22657,11117,11540
3,Alicante/Alacant,19,Aspe,21088,10612,10476
3,Alicante/Alacant,1,"Atzúbia, l'",609,315,294
3,Alicante/Alacant,20,Balones,134,71,63
3,Alicante/Alacant,21,Banyeres de Mariola,7113,3572,3541
3,Alicante/Alacant,22,Benasau,170,79,91
3,Alicante/Alacant,23,Beneixama,1707,861,846
3,Alicante/Alacant,24,Benejúzar,5453,2736,2717
3,Alicante/Alacant,25,Benferri,1958,1010,948
3,Alicante/Alacant,26,Beniarbeig,2227,1143,1084
3,Alicante/Alacant,27,Beniardá,192,96,96
3,Alicante/Alacant,28,Beniarrés,1083,557,526
3,Alicante/Alacant,30,Benidoleig,1166,585,581
3,Alicante/Alacant,31,Benidorm,69118,34455,34663
3,Alicante/Alacant,32,Benifallim,103,56,47
3,Alicante/Alacant,33,Benifato,135,70,65
3,Alicante/Alacant,29,Benigembla,483,239,244
3,Alicante/Alacant,34,Benijófar,3323,1614,1709
3,Alicante/Alacant,35,Benilloba,737,392,345
3,Alicante/Alacant,36,Benillup,101,54,47
3,Alicante/Alacant,37,Benimantell,501,259,242
3,Alicante/Alacant,38,Benimarfull,397,203,194
3,Alicante/Alacant,39,Benimassot,97,55,42
3,Alicante/Alacant,40,Benimeli,415,189,226
3,Alicante/Alacant,41,Benissa,11462,5626,5836
3,Alicante/Alacant,42,"Benitachell/Poble Nou de Benitatxell, el",4447,2220,2227
3,Alicante/Alacant,43,Biar,3628,1776,1852
3,Alicante/Alacant,44,Bigastro,6994,3514,3480
3,Alicante/Alacant,45,Bolulla,426,222,204
3,Alicante/Alacant,46,Busot,3207,1628,1579
3,Alicante/Alacant,49,Callosa de Segura,19273,9835,9438
3,Alicante/Alacant,48,Callosa d'en Sarrià,7589,3919,3670
3,Alicante/Alacant,47,Calp,23530,11801,11729
3,Alicante/Alacant,50,"Campello, el",29013,14086,14927
3,Alicante/Alacant,51,"Campo de Mirra/Camp de Mirra, el",429,217,212
3,Alicante/Alacant,52,Cañada,1191,590,601
3,Alicante/Alacant,53,Castalla,10752,5484,5268
3,Alicante/Alacant,54,Castell de Castells,425,226,199
3,Alicante/Alacant,75,"Castell de Guadalest, el",243,118,125
3,Alicante/Alacant,55,Catral,8880,4450,4430
3,Alicante/Alacant,56,Cocentaina,11451,5783,5668
3,Alicante/Alacant,57,Confrides,271,147,124
3,Alicante/Alacant,58,Cox,7427,3768,3659
3,Alicante/Alacant,59,Crevillent,29717,15038,14679
3,Alicante/Alacant,61,Daya Nueva,1757,856,901
3,Alicante/Alacant,62,Daya Vieja,707,352,355
3,Alicante/Alacant,63,Dénia,42953,20826,22127
3,Alicante/Alacant,64,Dolores,7620,3804,3816
3,Alicante/Alacant,65,Elche/Elx,234205,116222,117983
3,Alicante/Alacant,66,Elda,52551,25618,26933
3,Alicante/Alacant,67,Facheca,105,54,51
3,Alicante/Alacant,68,Famorca,45,24,21
3,Alicante/Alacant,69,Finestrat,7402,3798,3604
3,Alicante/Alacant,77,"Fondó de les Neus, el/Hondón de las Nieves",2634,1352,1282
3,Alicante/Alacant,70,Formentera del Segura,4337,2203,2134
3,Alicante/Alacant,72,Gaianes,505,248,257
3,Alicante/Alacant,71,Gata de Gorgos,6223,3172,3051
3,Alicante/Alacant,73,Gorga,261,141,120
3,Alicante/Alacant,74,Granja de Rocamora,2609,1353,1256
3,Alicante/Alacant,76,Guardamar del Segura,15983,7779,8204
3,Alicante/Alacant,78,Hondón de los Frailes,1299,658,641
3,Alicante/Alacant,79,Ibi,23652,11845,11807
3,Alicante/Alacant,80,Jacarilla,2030,1035,995
3,Alicante/Alacant,82,Jávea/Xàbia,27983,13977,14006
3,Alicante/Alacant,83,Jijona/Xixona,6861,3328,3533
3,Alicante/Alacant,85,Llíber,883,442,441
3,Alicante/Alacant,84,"Lorcha/Orxa, l'",584,290,294
3,Alicante/Alacant,86,Millena,242,130,112
3,Alicante/Alacant,88,Monforte del Cid,8500,4417,4083
3,Alicante/Alacant,89,Monóvar/Monòver,12188,6087,6101
3,Alicante/Alacant,903,"Montesinos, Los",5123,2624,2499
3,Alicante/Alacant,91,Murla,549,255,294
3,Alicante/Alacant,92,Muro de Alcoy,9326,4653,4673
3,Alicante/Alacant,90,Mutxamel,25679,12839,12840
3,Alicante/Alacant,93,Novelda,25611,12726,12885
3,Alicante/Alacant,94,"Nucia, la",18108,9220,8888
3,Alicante/Alacant,95,Ondara,7080,3564,3516
3,Alicante/Alacant,96,Onil,7569,3770,3799
3,Alicante/Alacant,97,Orba,2233,1092,1141
3,Alicante/Alacant,99,Orihuela,78940,39105,39835
3,Alicante/Alacant,98,Orxeta,787,397,390
3,Alicante/Alacant,100,Parcent,983,489,494
3,Alicante/Alacant,101,Pedreguer,8006,3989,4017
3,Alicante/Alacant,102,Pego,10240,5085,5155
3,Alicante/Alacant,103,Penàguila,275,141,134
3,Alicante/Alacant,104,Petrer,34009,16850,17159
3,Alicante/Alacant,902,Pilar de la Horadada,22597,11611,10986
3,Alicante/Alacant,105,"Pinós, el/Pinoso",8142,4126,4016
3,Alicante/Alacant,106,Planes,693,376,317
3,Alicante/Alacant,901,"Poblets, els",2721,1296,1425
3,Alicante/Alacant,107,Polop,5069,2573,2496
3,Alicante/Alacant,60,Quatretondeta,117,63,54
3,Alicante/Alacant,109,Rafal,4597,2275,2322
3,Alicante/Alacant,110,"Ràfol d'Almúnia, el",670,346,324
3,Alicante/Alacant,111,Redován,8058,4197,3861
3,Alicante/Alacant,112,Relleu,1173,601,572
3,Alicante/Alacant,113,Rojales,15978,8162,7816
3,Alicante/Alacant,114,"Romana, la",2542,1329,1213
3,Alicante/Alacant,115,Sagra,427,201,226
3,Alicante/Alacant,116,Salinas,1642,842,800
3,Alicante/Alacant,118,San Fulgencio,8447,4275,4172
3,Alicante/Alacant,904,San Isidro,2146,1117,1029
3,Alicante/Alacant,120,San Miguel de Salinas,6553,3284,3269
3,Alicante/Alacant,122,San Vicente del Raspeig/Sant Vicent del Raspeig,58912,29148,29764
3,Alicante/Alacant,117,Sanet y Negrals,702,348,354
3,Alicante/Alacant,119,Sant Joan d'Alacant,24363,11755,12608
3,Alicante/Alacant,121,Santa Pola,34148,17132,17016
3,Alicante/Alacant,123,Sax,9935,5012,4923
3,Alicante/Alacant,124,Sella,578,305,273
3,Alicante/Alacant,125,Senija,605,312,293
3,Alicante/Alacant,127,Tàrbena,642,338,304
3,Alicante/Alacant,128,Teulada,11466,5723,5743
3,Alicante/Alacant,129,Tibi,1691,892,799
3,Alicante/Alacant,130,Tollos,37,23,14
3,Alicante/Alacant,131,Tormos,327,156,171
3,Alicante/Alacant,132,"Torremanzanas/Torre de les Maçanes, la",681,355,326
3,Alicante/Alacant,133,Torrevieja,82842,40721,42121
3,Alicante/Alacant,134,"Vall d'Alcalà, la",163,90,73
3,Alicante/Alacant,136,Vall de Gallinera,557,293,264
3,Alicante/Alacant,137,"Vall de Laguar, la",843,419,424
3,Alicante/Alacant,135,"Vall d'Ebo, la",204,105,99
3,Alicante/Alacant,138,"Verger, el",4841,2412,2429
3,Alicante/Alacant,139,"Villajoyosa/Vila Joiosa, la",34684,17216,17468
3,Alicante/Alacant,140,Villena,34025,17068,16957
3,Alicante/Alacant,81,Xaló,2892,1448,1444
4,Almería,1,Abla,1258,646,612
4,Almería,2,Abrucena,1208,639,569
4,Almería,3,Adra,25501,13058,12443
4,Almería,4,Albanchez,726,379,347
4,Almería,5,Alboloduy,612,297,315
4,Almería,6,Albox,12070,6186,5884
4,Almería,7,Alcolea,849,438,411
4,Almería,8,Alcóntar,542,304,238
4,Almería,9,Alcudia de Monteagud,129,69,60
4,Almería,10,Alhabia,675,354,321
4,Almería,11,Alhama de Almería,3733,1872,1861
4,Almería,12,Alicún,204,103,101
4,Almería,13,Almería,200753,98141,102612
4,Almería,14,Almócita,197,104,93
4,Almería,15,Alsodux,131,79,52
4,Almería,16,Antas,3355,1743,1612
4,Almería,17,Arboleas,4685,2356,2329
4,Almería,18,Armuña de Almanzora,313,156,157
4,Almería,19,Bacares,249,135,114
4,Almería,904,Balanegra,2959,1568,1391
4,Almería,20,Bayárcal,317,173,144
4,Almería,21,Bayarque,219,101,118
4,Almería,22,Bédar,974,500,474
4,Almería,23,Beires,132,63,69
4,Almería,24,Benahadux,4526,2246,2280
4,Almería,26,Benitagla,59,33,26
4,Almería,27,Benizalón,263,148,115
4,Almería,28,Bentarique,239,132,107
4,Almería,29,Berja,12708,6508,6200
4,Almería,30,Canjáyar,1178,619,559
4,Almería,31,Cantoria,3547,1790,1757
4,Almería,32,Carboneras,8183,4205,3978
4,Almería,33,Castro de Filabres,115,61,54
4,Almería,36,Chercos,288,143,145
4,Almería,37,Chirivel,1501,769,732
4,Almería,34,Cóbdar,170,92,78
4,Almería,35,Cuevas del Almanzora,14623,7592,7031
4,Almería,38,Dalías,4102,2031,2071
4,Almería,902,"Ejido, El",84005,43349,40656
4,Almería,41,Enix,540,298,242
4,Almería,43,Felix,664,381,283
4,Almería,44,Fines,2160,1131,1029
4,Almería,45,Fiñana,1977,1001,976
4,Almería,46,Fondón,1032,533,499
4,Almería,47,Gádor,3008,1564,1444
4,Almería,48,"Gallardos, Los",3003,1517,1486
4,Almería,49,Garrucha,9875,5220,4655
4,Almería,50,Gérgal,1107,587,520
4,Almería,51,Huécija,491,244,247
4,Almería,52,Huércal de Almería,17974,9131,8843
4,Almería,53,Huércal-Overa,19744,9799,9945
4,Almería,54,Íllar,436,229,207
4,Almería,55,Instinción,462,239,223
4,Almería,56,Laroya,197,110,87
4,Almería,57,Láujar de Andarax,1591,802,789
4,Almería,58,Líjar,398,210,188
4,Almería,59,Lubrín,1489,759,730
4,Almería,60,Lucainena de las Torres,584,303,281
4,Almería,61,Lúcar,772,388,384
4,Almería,62,Macael,5449,2800,2649
4,Almería,63,María,1235,632,603
4,Almería,64,Mojácar,7257,3546,3711
4,Almería,903,"Mojonera, La",9086,5107,3979
4,Almería,65,Nacimiento,485,251,234
4,Almería,66,Níjar,31458,17679,13779
4,Almería,67,Ohanes,561,292,269
4,Almería,68,Olula de Castro,190,106,84
4,Almería,69,Olula del Río,6258,3201,3057
4,Almería,70,Oria,2215,1145,1070
4,Almería,71,Padules,436,237,199
4,Almería,72,Partaloa,1065,527,538
4,Almería,73,Paterna del Río,387,220,167
4,Almería,74,Pechina,4143,2102,2041
4,Almería,75,Pulpí,10342,5297,5045
4,Almería,76,Purchena,1636,854,782
4,Almería,77,Rágol,305,154,151
4,Almería,78,Rioja,1488,761,727
4,Almería,79,Roquetas de Mar,98725,50709,48016
4,Almería,80,Santa Cruz de Marchena,203,104,99
4,Almería,81,Santa Fe de Mondújar,477,257,220
4,Almería,82,Senés,291,162,129
4,Almería,83,Serón,2039,1044,995
4,Almería,84,Sierro,380,202,178
4,Almería,85,Somontín,444,221,223
4,Almería,86,Sorbas,2471,1285,1186
4,Almería,87,Suflí,197,111,86
4,Almería,88,Tabernas,3887,2014,1873
4,Almería,89,Taberno,996,488,508
4,Almería,90,Tahal,349,180,169
4,Almería,91,Terque,372,195,177
4,Almería,92,Tíjola,3528,1773,1755
4,Almería,901,"Tres Villas, Las",564,310,254
4,Almería,93,Turre,3892,2021,1871
4,Almería,94,Turrillas,260,146,114
4,Almería,95,Uleila del Campo,816,401,415
4,Almería,96,Urrácal,369,190,179
4,Almería,97,Velefique,235,132,103
4,Almería,98,Vélez-Blanco,1946,992,954
4,Almería,99,Vélez-Rubio,6521,3188,3333
4,Almería,100,Vera,17700,9009,8691
4,Almería,101,Viator,6039,3099,2940
4,Almería,102,Vícar,27398,14898,12500
4,Almería,103,Zurgena,2895,1466,1429
1,Araba/Álava,51,Agurain/Salvatierra,5029,2522,2507
1,Araba/Álava,1,Alegría-Dulantzi,2925,1517,1408
1,Araba/Álava,2,Amurrio,10307,5084,5223
1,Araba/Álava,49,Añana,155,94,61
1,Araba/Álava,3,Aramaio,1456,756,700
1,Araba/Álava,6,Armiñón,231,117,114
1,Araba/Álava,37,Arraia-Maeztu,800,447,353
1,Araba/Álava,8,Arratzua-Ubarrundia,1017,550,467
1,Araba/Álava,4,Artziniega,1809,888,921
1,Araba/Álava,9,Asparrena,1633,830,803
1,Araba/Álava,10,Ayala/Aiara,2951,1502,1449
1,Araba/Álava,11,Baños de Ebro/Mañueta,287,158,129
1,Araba/Álava,13,Barrundia,895,493,402
1,Araba/Álava,14,Berantevilla,465,242,223
1,Araba/Álava,16,Bernedo,538,314,224
1,Araba/Álava,17,Campezo/Kanpezu,1081,576,505
1,Araba/Álava,21,Elburgo/Burgelu,634,332,302
1,Araba/Álava,22,Elciego,996,499,497
1,Araba/Álava,23,Elvillar/Bilar,327,159,168
1,Araba/Álava,47,Erriberabeitia,1421,764,657
1,Araba/Álava,46,Erriberagoitia/Ribera Alta,826,475,351
1,Araba/Álava,56,Harana/Valle de Arana,226,125,101
1,Araba/Álava,901,Iruña Oka/Iruña de Oca,3468,1825,1643
1,Araba/Álava,27,Iruraiz-Gauna,529,290,239
1,Araba/Álava,19,Kripan,175,91,84
1,Araba/Álava,20,Kuartango,396,227,169
1,Araba/Álava,28,Labastida/Bastida,1532,789,743
1,Araba/Álava,30,Lagrán,171,97,74
1,Araba/Álava,31,Laguardia,1464,751,713
1,Araba/Álava,32,Lanciego/Lantziego,692,366,326
1,Araba/Álava,902,Lantarón,915,514,401
1,Araba/Álava,33,Lapuebla de Labarca,858,436,422
1,Araba/Álava,36,Laudio/Llodio,18009,8767,9242
1,Araba/Álava,58,Legutio,1993,1054,939
1,Araba/Álava,34,Leza,219,112,107
1,Araba/Álava,39,Moreda de Álava/Moreda Araba,209,107,102
1,Araba/Álava,41,Navaridas,197,111,86
1,Araba/Álava,42,Okondo,1196,626,570
1,Araba/Álava,43,Oyón-Oion,3418,1737,1681
1,Araba/Álava,44,Peñacerrada-Urizaharra,299,177,122
1,Araba/Álava,52,Samaniego,308,147,161
1,Araba/Álava,53,San Millán/Donemiliaga,716,389,327
1,Araba/Álava,54,Urkabustaiz,1414,733,681
1,Araba/Álava,55,Valdegovía/Gaubea,1049,568,481
1,Araba/Álava,57,Villabuena de Álava/Eskuernaga,287,148,139
1,Araba/Álava,59,Vitoria-Gasteiz,253093,123092,130001
1,Araba/Álava,60,Yécora/Iekora,266,135,131
1,Araba/Álava,61,Zalduondo,192,105,87
1,Araba/Álava,62,Zambrana,432,231,201
1,Araba/Álava,18,Zigoitia,1802,972,830
1,Araba/Álava,63,Zuia,2318,1211,1107
33,Asturias,1,Allande,1620,800,820
33,Asturias,2,Aller,10346,5109,5237
33,Asturias,3,Amieva,616,353,263
33,Asturias,4,Avilés,76874,36292,40582
33,Asturias,5,Belmonte de Miranda,1439,770,669
33,Asturias,6,Bimenes,1691,816,875
33,Asturias,7,Boal,1452,732,720
33,Asturias,8,Cabrales,1942,977,965
33,Asturias,9,Cabranes,1111,565,546
33,Asturias,10,Candamo,1967,964,1003
33,Asturias,12,Cangas de Onís,6195,2996,3199
33,Asturias,11,Cangas del Narcea,11966,5865,6101
33,Asturias,13,Caravia,507,269,238
33,Asturias,14,Carreño,10288,4970,5318
33,Asturias,15,Caso,1441,824,617
33,Asturias,16,Castrillón,22299,10809,11490
33,Asturias,17,Castropol,3335,1631,1704
33,Asturias,18,Coaña,3312,1621,1691
33,Asturias,19,Colunga,3236,1600,1636
33,Asturias,20,Corvera de Asturias,15570,7614,7956
33,Asturias,21,Cudillero,4968,2461,2507
33,Asturias,22,Degaña,852,433,419
33,Asturias,23,"Franco, El",3780,1850,1930
33,Asturias,24,Gijón,268896,126485,142411
33,Asturias,25,Gozón,10412,5099,5313
33,Asturias,26,Grado,9644,4692,4952
33,Asturias,27,Grandas de Salime,792,403,389
33,Asturias,28,Ibias,1182,679,503
33,Asturias,29,Illano,320,162,158
33,Asturias,30,Illas,1045,529,516
33,Asturias,31,Langreo,38683,18413,20270
33,Asturias,32,Laviana,12754,6136,6618
33,Asturias,33,Lena,10596,5112,5484
33,Asturias,35,Llanera,13790,6828,6962
33,Asturias,36,Llanes,13611,6632,6979
33,Asturias,37,Mieres,37026,17576,19450
33,Asturias,38,Morcín,2543,1271,1272
33,Asturias,39,Muros de Nalón,1921,921,1000
33,Asturias,40,Nava,5264,2585,2679
33,Asturias,41,Navia,8302,4008,4294
33,Asturias,42,Noreña,5113,2445,2668
33,Asturias,43,Onís,729,393,336
33,Asturias,44,Oviedo,217552,100622,116930
33,Asturias,45,Parres,5292,2585,2707
33,Asturias,46,Peñamellera Alta,512,279,233
33,Asturias,47,Peñamellera Baja,1244,617,627
33,Asturias,48,Pesoz,141,78,63
33,Asturias,49,Piloña,6921,3400,3521
33,Asturias,50,Ponga,574,339,235
33,Asturias,51,Pravia,7936,3868,4068
33,Asturias,52,Proaza,722,423,299
33,Asturias,53,Quirós,1207,701,506
33,Asturias,54,"Regueras, Las",1877,951,926
33,Asturias,55,Ribadedeva,1724,832,892
33,Asturias,56,Ribadesella,5686,2696,2990
33,Asturias,57,Ribera de Arriba,1851,939,912
33,Asturias,58,Riosa,1836,933,903
33,Asturias,59,Salas,4878,2410,2468
33,Asturias,61,San Martín de Oscos,353,180,173
33,Asturias,60,San Martín del Rey Aurelio,15665,7523,8142
33,Asturias,63,San Tirso de Abres,419,205,214
33,Asturias,62,Santa Eulalia de Oscos,434,221,213
33,Asturias,64,Santo Adriano,277,138,139
33,Asturias,65,Sariego,1297,628,669
33,Asturias,66,Siero,51608,25270,26338
33,Asturias,67,Sobrescobio,829,440,389
33,Asturias,68,Somiedo,1104,651,453
33,Asturias,69,Soto del Barco,3850,1895,1955
33,Asturias,70,Tapia de Casariego,3683,1788,1895
33,Asturias,71,Taramundi,592,278,314
33,Asturias,72,Teverga,1584,866,718
33,Asturias,73,Tineo,9096,4608,4488
33,Asturias,34,Valdés,11281,5540,5741
33,Asturias,74,Vegadeo,3914,1872,2042
33,Asturias,75,Villanueva de Oscos,275,138,137
33,Asturias,76,Villaviciosa,14869,7394,7475
33,Asturias,77,Villayón,1151,599,552
33,Asturias,78,Yernes y Tameza,128,68,60
5,Ávila,1,Adanero,196,106,90
5,Ávila,2,"Adrada, La",2757,1408,1349
5,Ávila,5,Albornos,172,88,84
5,Ávila,7,Aldeanueva de Santa Cruz,113,59,54
5,Ávila,8,Aldeaseca,219,105,114
5,Ávila,10,"Aldehuela, La",147,75,72
5,Ávila,12,Amavida,128,72,56
5,Ávila,13,"Arenal, El",943,473,470
5,Ávila,14,Arenas de San Pedro,6434,3118,3316
5,Ávila,15,Arevalillo,67,32,35
5,Ávila,16,Arévalo,7881,3838,4043
5,Ávila,17,Aveinte,82,48,34
5,Ávila,18,Avellaneda,26,15,11
5,Ávila,19,Ávila,57949,27608,30341
5,Ávila,21,"Barco de Ávila, El",2298,1103,1195
5,Ávila,22,"Barraco, El",1973,1010,963
5,Ávila,23,Barromán,181,96,85
5,Ávila,24,Becedas,183,94,89
5,Ávila,25,Becedillas,77,40,37
5,Ávila,26,Bercial de Zapardiel,195,102,93
5,Ávila,27,"Berlanas, Las",334,177,157
5,Ávila,29,Bernuy-Zapardiel,90,51,39
5,Ávila,30,Berrocalejo de Aragona,49,27,22
5,Ávila,33,Blascomillán,181,94,87
5,Ávila,34,Blasconuño de Matacabras,14,8,6
5,Ávila,35,Blascosancho,101,50,51
5,Ávila,36,"Bohodón, El",117,63,54
5,Ávila,37,Bohoyo,231,131,100
5,Ávila,38,Bonilla de la Sierra,131,78,53
5,Ávila,39,Brabos,42,26,16
5,Ávila,40,Bularros,63,42,21
5,Ávila,41,Burgohondo,1231,651,580
5,Ávila,42,Cabezas de Alambre,160,76,84
5,Ávila,43,Cabezas del Pozo,68,36,32
5,Ávila,44,Cabezas del Villar,257,141,116
5,Ávila,45,Cabizuela,80,43,37
5,Ávila,46,Canales,39,23,16
5,Ávila,47,Candeleda,5049,2550,2499
5,Ávila,48,Cantiveros,100,60,40
5,Ávila,49,Cardeñosa,427,231,196
5,Ávila,51,"Carrera, La",164,92,72
5,Ávila,52,Casas del Puerto,83,45,38
5,Ávila,53,Casasola,68,40,28
5,Ávila,54,Casavieja,1422,731,691
5,Ávila,55,Casillas,646,348,298
5,Ávila,56,Castellanos de Zapardiel,94,54,40
5,Ávila,57,Cebreros,3246,1690,1556
5,Ávila,58,Cepeda la Mora,70,40,30
5,Ávila,67,Chamartín,68,41,27
5,Ávila,59,Cillán,82,50,32
5,Ávila,60,Cisla,104,55,49
5,Ávila,61,"Colilla, La",341,175,166
5,Ávila,62,Collado de Contreras,158,80,78
5,Ávila,63,Collado del Mirón,29,19,10
5,Ávila,64,Constanzana,107,61,46
5,Ávila,65,Crespos,494,263,231
5,Ávila,66,Cuevas del Valle,514,284,230
5,Ávila,903,Diego del Carpio,117,66,51
5,Ávila,69,Donjimeno,72,39,33
5,Ávila,70,Donvidas,30,18,12
5,Ávila,72,Espinosa de los Caballeros,109,56,53
5,Ávila,73,Flores de Ávila,287,156,131
5,Ávila,74,Fontiveros,734,383,351
5,Ávila,75,Fresnedilla,110,57,53
5,Ávila,76,"Fresno, El",589,316,273
5,Ávila,77,Fuente el Saúz,157,89,68
5,Ávila,78,Fuentes de Año,96,55,41
5,Ávila,79,Gallegos de Altamiros,63,36,27
5,Ávila,80,Gallegos de Sobrinos,36,18,18
5,Ávila,81,Garganta del Villar,42,28,14
5,Ávila,82,Gavilanes,576,306,270
5,Ávila,83,Gemuño,147,76,71
5,Ávila,85,Gil García,42,19,23
5,Ávila,84,Gilbuena,60,36,24
5,Ávila,86,Gimialcón,74,46,28
5,Ávila,87,Gotarrendura,169,63,106
5,Ávila,88,Grandes y San Martín,26,13,13
5,Ávila,89,Guisando,522,261,261
5,Ávila,90,Gutierre-Muñoz,71,37,34
5,Ávila,92,Hernansancho,156,90,66
5,Ávila,93,Herradón de Pinares,436,243,193
5,Ávila,94,Herreros de Suso,131,72,59
5,Ávila,95,Higuera de las Dueñas,266,150,116
5,Ávila,96,"Hija de Dios, La",80,48,32
5,Ávila,97,"Horcajada, La",495,257,238
5,Ávila,99,Horcajo de las Torres,481,273,208
5,Ávila,100,"Hornillo, El",281,149,132
5,Ávila,102,"Hoyo de Pinares, El",2163,1106,1057
5,Ávila,101,Hoyocasero,278,164,114
5,Ávila,103,Hoyorredondo,60,31,29
5,Ávila,106,Hoyos de Miguel Muñoz,26,13,13
