Cifras de población resultantes de la Revisión del Padrón municipal a 1 de enero de 2024,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
3,Alicante/Alacant,51,"Camp de Mirra, el/Campo de Mirra",445,231,214
3,Alicante/Alacant,52,Cażada,1225,611,614
3,Alicante/Alacant,53,Castalla,11622,5887,5735
3,Alicante/Alacant,54,Castell de Castells,444,228,216
3,Alicante/Alacant,55,Catral,9423,4706,4717
3,Alicante/Alacant,56,Cocentaina,11411,5755,5656
3,Alicante/Alacant,57,Confrides,296,159,137
3,Alicante/Alacant,58,Cox,7622,3838,3784
3,Alicante/Alacant,59,Crevillent,30585,15491,15094
3,Alicante/Alacant,60,Quatretondeta,134,74,60
3,Alicante/Alacant,61,Daya Nueva,1832,886,946
3,Alicante/Alacant,62,Daya Vieja,657,330,327
3,Alicante/Alacant,63,Dénia,46942,22822,24120
3,Alicante/Alacant,64,Dolores,8102,4075,4027
3,Alicante/Alacant,65,Elx/Elche,243128,120333,122795
3,Alicante/Alacant,66,Elda,53818,26301,27517
3,Alicante/Alacant,67,Fageca,100,52,48
3,Alicante/Alacant,68,Famorca,44,24,20
3,Alicante/Alacant,69,Finestrat,9352,4768,4584
3,Alicante/Alacant,70,Formentera del Segura,4749,2408,2341
3,Alicante/Alacant,71,Gata de Gorgos,6659,3415,3244
3,Alicante/Alacant,72,Gaianes,553,278,275
3,Alicante/Alacant,73,Gorga,284,149,135
3,Alicante/Alacant,74,Granja de Rocamora,2739,1416,1323
3,Alicante/Alacant,75,"Castell de Guadalest, el",282,134,148
3,Alicante/Alacant,76,Guardamar del Segura,18111,8824,9287
3,Alicante/Alacant,77,"Fondó de les Neus, el/Hondón de las Nieves",2696,1394,1302
3,Alicante/Alacant,78,Hondón de los Frailes,1310,680,630
3,Alicante/Alacant,79,Ibi,24210,12053,12157
3,Alicante/Alacant,80,Jacarilla,2122,1079,1043
3,Alicante/Alacant,81,Xaló,3042,1516,1526
3,Alicante/Alacant,82,Xģbia/JĀvea,30131,15065,15066
3,Alicante/Alacant,83,Xixona/Jijona,7307,3570,3737
3,Alicante/Alacant,84,"Orxa, l'/Lorcha",581,294,287
3,Alicante/Alacant,85,LlĪber,905,449,456
3,Alicante/Alacant,86,Millena,249,136,113
3,Alicante/Alacant,88,Monforte del Cid,8967,4637,4330
3,Alicante/Alacant,89,MonĢver/Monóvar,12764,6364,6400
3,Alicante/Alacant,90,Mutxamel,27761,13895,13866
3,Alicante/Alacant,91,Murla,585,278,307
3,Alicante/Alacant,92,Muro de Alcoy,9345,4717,4628
3,Alicante/Alacant,93,Novelda,26213,13018,13195
3,Alicante/Alacant,94,"Nucia, la",18783,9522,9261
3,Alicante/Alacant,95,Ondara,7522,3764,3758
3,Alicante/Alacant,96,Onil,7959,4017,3942
3,Alicante/Alacant,97,Orba,2387,1141,1246
3,Alicante/Alacant,98,Orxeta,879,447,432
3,Alicante/Alacant,99,Orihuela,83720,41427,42293
3,Alicante/Alacant,100,Parcent,1021,496,525
3,Alicante/Alacant,101,Pedreguer,8687,4325,4362
3,Alicante/Alacant,102,Pego,10632,5300,5332
3,Alicante/Alacant,103,Penģguila,293,146,147
3,Alicante/Alacant,104,Petrer,34076,16803,17273
3,Alicante/Alacant,105,"Pinós, el/Pinoso",8407,4257,4150
3,Alicante/Alacant,106,Planes,696,372,324
3,Alicante/Alacant,107,Polop,5650,2832,2818
3,Alicante/Alacant,109,Rafal,4900,2435,2465
3,Alicante/Alacant,110,"Rģfol d'AlmŻnia, el",703,360,343
3,Alicante/Alacant,111,RedovĀn,8285,4289,3996
3,Alicante/Alacant,112,Relleu,1288,665,623
3,Alicante/Alacant,113,Rojales,17162,8693,8469
3,Alicante/Alacant,114,"Romana, la",2672,1396,1276
3,Alicante/Alacant,115,Sagra,441,217,224
3,Alicante/Alacant,116,Salinas,1775,919,856
3,Alicante/Alacant,117,Sanet y Negrals,722,364,358
3,Alicante/Alacant,118,San Fulgencio,9433,4707,4726
3,Alicante/Alacant,119,Sant Joan d'Alacant,25918,12524,13394
3,Alicante/Alacant,120,San Miguel de Salinas,6976,3494,3482
3,Alicante/Alacant,121,Santa Pola,38556,19193,19363
3,Alicante/Alacant,122,Sant Vicent del Raspeig/San Vicente del Raspeig,60269,29791,30478
3,Alicante/Alacant,123,Sax,10172,5069,5103
3,Alicante/Alacant,124,Sella,604,318,286
3,Alicante/Alacant,125,Senija,696,357,339
3,Alicante/Alacant,127,Tģrbena,634,336,298
3,Alicante/Alacant,128,Teulada,12834,6422,6412
3,Alicante/Alacant,129,Tibi,1803,945,858
3,Alicante/Alacant,130,Tollos,38,26,12
3,Alicante/Alacant,131,Tormos,328,158,170
3,Alicante/Alacant,132,"Torre de les Maćanes, la/Torremanzanas",744,393,351
3,Alicante/Alacant,133,Torrevieja,94803,46076,48727
3,Alicante/Alacant,134,"Vall d'Alcalģ, la",175,90,85
3,Alicante/Alacant,135,"Vall d'Ebo, la",230,121,109
3,Alicante/Alacant,136,"Vall de Gallinera, la",584,296,288
3,Alicante/Alacant,137,"Vall de Laguar, la",903,455,448
3,Alicante/Alacant,138,"Verger, el",5272,2599,2673
3,Alicante/Alacant,139,"Vila Joiosa, la/Villajoyosa",36891,18204,18687
3,Alicante/Alacant,140,Villena,34385,17238,17147
3,Alicante/Alacant,901,"Poblets, els",2684,1279,1405
3,Alicante/Alacant,902,Pilar de la Horadada,23844,12199,11645
3,Alicante/Alacant,903,"Montesinos, Los",5682,2873,2809
3,Alicante/Alacant,904,San Isidro,2312,1186,1126
4,AlmerĪa,1,Abla,1272,656,616
4,AlmerĪa,2,Abrucena,1235,650,585
4,AlmerĪa,3,Adra,25515,13049,12466
4,AlmerĪa,4,Albanchez,682,367,315
4,AlmerĪa,5,Alboloduy,585,284,301
4,AlmerĪa,6,Albox,12408,6336,6072
4,AlmerĪa,7,Alcolea,829,432,397
4,AlmerĪa,8,Alcóntar,557,308,249
4,AlmerĪa,9,Alcudia de Monteagud,128,66,62
4,AlmerĪa,10,Alhabia,725,395,330
4,AlmerĪa,11,Alhama de AlmerĪa,3878,1980,1898
4,AlmerĪa,12,AlicŻn,215,106,109
4,AlmerĪa,13,AlmerĪa,202675,98600,104075
4,AlmerĪa,14,Almócita,210,108,102
4,AlmerĪa,15,Alsodux,138,78,60
4,AlmerĪa,16,Antas,3450,1818,1632
4,AlmerĪa,17,Arboleas,4319,2172,2147
4,AlmerĪa,18,Armuża de Almanzora,331,166,165
4,AlmerĪa,19,Bacares,239,127,112
4,AlmerĪa,20,BayĀrcal,296,156,140
4,AlmerĪa,21,Bayarque,224,106,118
4,AlmerĪa,22,Bédar,976,489,487
4,AlmerĪa,23,Beires,148,83,65
4,AlmerĪa,24,Benahadux,4808,2381,2427
4,AlmerĪa,26,Benitagla,60,34,26
4,AlmerĪa,27,Benizalón,252,146,106
4,AlmerĪa,28,Bentarique,227,123,104
4,AlmerĪa,29,Berja,12939,6661,6278
4,AlmerĪa,30,CanjĀyar,1134,593,541
4,AlmerĪa,31,Cantoria,3569,1798,1771
4,AlmerĪa,32,Carboneras,8441,4314,4127
4,AlmerĪa,33,Castro de Filabres,101,54,47
4,AlmerĪa,34,Cóbdar,190,106,84
4,AlmerĪa,35,Cuevas del Almanzora,15246,7928,7318
4,AlmerĪa,36,Chercos,303,157,146
4,AlmerĪa,37,Chirivel,1567,815,752
4,AlmerĪa,38,DalĪas,4169,2076,2093
4,AlmerĪa,41,Enix,598,325,273
4,AlmerĪa,43,Felix,770,449,321
4,AlmerĪa,44,Fines,2286,1215,1071
4,AlmerĪa,45,Fiżana,1984,1008,976
4,AlmerĪa,46,Fondón,1133,587,546
4,AlmerĪa,47,GĀdor,3067,1616,1451
4,AlmerĪa,48,"Gallardos, Los",3071,1532,1539
4,AlmerĪa,49,Garrucha,10603,5528,5075
4,AlmerĪa,50,Gérgal,1191,654,537
4,AlmerĪa,51,Huécija,537,261,276
4,AlmerĪa,52,Huércal de AlmerĪa,18584,9387,9197
4,AlmerĪa,53,Huércal-Overa,20609,10260,10349
4,AlmerĪa,54,ųllar,460,237,223
4,AlmerĪa,55,Instinción,498,255,243
4,AlmerĪa,56,Laroya,209,116,93
4,AlmerĪa,57,LĀujar de Andarax,1658,840,818
4,AlmerĪa,58,LĪjar,393,210,183
4,AlmerĪa,59,LubrĪn,1428,717,711
4,AlmerĪa,60,Lucainena de las Torres,714,369,345
4,AlmerĪa,61,LŻcar,825,412,413
4,AlmerĪa,62,Macael,5428,2763,2665
4,AlmerĪa,63,MarĪa,1195,616,579
4,AlmerĪa,64,MojĀcar,7517,3689,3828
4,AlmerĪa,65,Nacimiento,501,261,240
4,AlmerĪa,66,NĪjar,33076,18800,14276
4,AlmerĪa,67,Ohanes,547,283,264
4,AlmerĪa,68,Olula de Castro,181,101,80
4,AlmerĪa,69,Olula del RĪo,6429,3290,3139
4,AlmerĪa,70,Oria,2199,1148,1051
4,AlmerĪa,71,Padules,440,238,202
4,AlmerĪa,72,Partaloa,875,438,437
4,AlmerĪa,73,Paterna del RĪo,396,219,177
4,AlmerĪa,74,Pechina,4463,2308,2155
4,AlmerĪa,75,PulpĪ,11906,6183,5723
4,AlmerĪa,76,Purchena,1533,779,754
4,AlmerĪa,77,RĀgol,298,155,143
4,AlmerĪa,78,Rioja,1589,819,770
4,AlmerĪa,79,Roquetas de Mar,109204,56839,52365
4,AlmerĪa,80,Santa Cruz de Marchena,245,132,113
4,AlmerĪa,81,Santa Fe de MondŻjar,494,250,244
4,AlmerĪa,82,Senés,278,155,123
4,AlmerĪa,83,Serón,2133,1105,1028
4,AlmerĪa,84,Sierro,376,207,169
4,AlmerĪa,85,SomontĪn,524,275,249
4,AlmerĪa,86,Sorbas,2525,1299,1226
4,AlmerĪa,87,SuflĪ,231,120,111
4,AlmerĪa,88,Tabernas,4097,2127,1970
4,AlmerĪa,89,Taberno,962,476,486
4,AlmerĪa,90,Tahal,375,194,181
4,AlmerĪa,91,Terque,384,205,179
4,AlmerĪa,92,TĪjola,3549,1783,1766
4,AlmerĪa,93,Turre,4209,2166,2043
4,AlmerĪa,94,Turrillas,268,152,116
4,AlmerĪa,95,Uleila del Campo,816,409,407
4,AlmerĪa,96,UrrĀcal,350,183,167
4,AlmerĪa,97,Velefique,246,140,106
4,AlmerĪa,98,Vélez-Blanco,1933,995,938
4,AlmerĪa,99,Vélez-Rubio,6613,3224,3389
4,AlmerĪa,100,Vera,19488,9925,9563
4,AlmerĪa,101,Viator,6271,3192,3079
4,AlmerĪa,102,VĪcar,28835,15574,13261
4,AlmerĪa,103,Zurgena,2990,1537,1453
4,AlmerĪa,901,"Tres Villas, Las",574,318,256
4,AlmerĪa,902,"Ejido, El",90135,47231,42904
4,AlmerĪa,903,"Mojonera, La",8677,4747,3930
4,AlmerĪa,904,Balanegra,3016,1586,1430
5,Ąvila,1,Adanero,208,120,88
5,Ąvila,2,"Adrada, La",2796,1428,1368
5,Ąvila,5,Albornos,175,92,83
5,Ąvila,7,Aldeanueva de Santa Cruz,102,55,47
5,Ąvila,8,Aldeaseca,203,103,100
5,Ąvila,10,"Aldehuela, La",143,73,70
5,Ąvila,12,Amavida,133,72,61
5,Ąvila,13,"Arenal, El",978,476,502
5,Ąvila,14,Arenas de San Pedro,6438,3130,3308
5,Ąvila,15,Arevalillo,58,27,31
5,Ąvila,16,Arévalo,7830,3815,4015
5,Ąvila,17,Aveinte,73,42,31
5,Ąvila,18,Avellaneda,23,15,8
5,Ąvila,19,Ąvila,58111,27616,30495
5,Ąvila,21,"Barco de Ąvila, El",2297,1108,1189
5,Ąvila,22,"Barraco, El",2027,1015,1012
5,Ąvila,23,BarromĀn,175,95,80
5,Ąvila,24,Becedas,151,83,68
5,Ąvila,25,Becedillas,69,37,32
5,Ąvila,26,Bercial de Zapardiel,173,90,83
5,Ąvila,27,"Berlanas, Las",323,170,153
5,Ąvila,29,Bernuy-Zapardiel,84,49,35
5,Ąvila,30,Berrocalejo de Aragona,56,31,25
5,Ąvila,33,BlascomillĀn,170,85,85
5,Ąvila,34,Blasconużo de Matacabras,14,9,5
5,Ąvila,35,Blascosancho,100,51,49
5,Ąvila,36,"Bohodón, El",110,56,54
5,Ąvila,37,Bohoyo,214,126,88
5,Ąvila,38,Bonilla de la Sierra,163,94,69
5,Ąvila,39,Brabos,35,23,12
5,Ąvila,40,Bularros,55,38,17
5,Ąvila,41,Burgohondo,1249,668,581
5,Ąvila,42,Cabezas de Alambre,153,70,83
5,Ąvila,43,Cabezas del Pozo,82,41,41
5,Ąvila,44,Cabezas del Villar,224,128,96
5,Ąvila,45,Cabizuela,88,46,42
5,Ąvila,46,Canales,35,19,16
5,Ąvila,47,Candeleda,5031,2516,2515
5,Ąvila,48,Cantiveros,99,60,39
5,Ąvila,49,Cardeżosa,419,225,194
5,Ąvila,51,"Carrera, La",160,86,74
5,Ąvila,52,Casas del Puerto,83,42,41
5,Ąvila,53,Casasola,63,37,26
5,Ąvila,54,Casavieja,1394,718,676
5,Ąvila,55,Casillas,669,368,301
5,Ąvila,56,Castellanos de Zapardiel,113,61,52
5,Ąvila,57,Cebreros,3239,1679,1560
5,Ąvila,58,Cepeda la Mora,66,38,28
5,Ąvila,59,CillĀn,79,47,32
5,Ąvila,60,Cisla,102,55,47
5,Ąvila,61,"Colilla, La",375,191,184
5,Ąvila,62,Collado de Contreras,145,76,69
5,Ąvila,63,Collado del Mirón,20,11,9
5,Ąvila,64,Constanzana,99,59,40
5,Ąvila,65,Crespos,482,257,225
5,Ąvila,66,Cuevas del Valle,517,285,232
5,Ąvila,67,ChamartĪn,62,35,27
5,Ąvila,69,Donjimeno,72,40,32
5,Ąvila,70,Donvidas,36,22,14
5,Ąvila,72,Espinosa de los Caballeros,97,51,46
5,Ąvila,73,Flores de Ąvila,270,142,128
5,Ąvila,74,Fontiveros,725,377,348
5,Ąvila,75,Fresnedilla,97,50,47
5,Ąvila,76,"Fresno, El",591,308,283
5,Ąvila,77,Fuente el SaŻz,151,85,66
5,Ąvila,78,Fuentes de Ażo,88,51,37
5,Ąvila,79,Gallegos de Altamiros,60,38,22
5,Ąvila,80,Gallegos de Sobrinos,45,23,22
5,Ąvila,81,Garganta del Villar,39,25,14
5,Ąvila,82,Gavilanes,529,288,241
5,Ąvila,83,Gemużo,142,76,66
5,Ąvila,84,Gilbuena,47,32,15
5,Ąvila,85,Gil GarcĪa,48,25,23
5,Ąvila,86,Gimialcón,66,43,23
5,Ąvila,87,Gotarrendura,167,61,106
5,Ąvila,88,Grandes y San MartĪn,32,15,17
5,Ąvila,89,Guisando,474,245,229
5,Ąvila,90,Gutierre-Mużoz,64,32,32
5,Ąvila,92,Hernansancho,142,80,62
5,Ąvila,93,Herradón de Pinares,495,267,228
5,Ąvila,94,Herreros de Suso,140,80,60
5,Ąvila,95,Higuera de las Dueżas,270,155,115
5,Ąvila,96,"Hija de Dios, La",75,47,28
5,Ąvila,97,"Horcajada, La",457,229,228
5,Ąvila,99,Horcajo de las Torres,441,248,193
5,Ąvila,100,"Hornillo, El",280,151,129
5,Ąvila,101,Hoyocasero,311,176,135
5,Ąvila,102,"Hoyo de Pinares, El",2183,1132,1051
5,Ąvila,103,Hoyorredondo,59,32,27
5,Ąvila,104,Hoyos del Collado,30,17,13
5,Ąvila,105,Hoyos del Espino,344,179,165
5,Ąvila,106,Hoyos de Miguel Mużoz,27,14,13
5,Ąvila,107,Hurtumpascual,42,26,16
5,Ąvila,108,Junciana,40,22,18
5,Ąvila,109,Langa,450,231,219
5,Ąvila,110,LanzahĪta,788,404,384
5,Ąvila,112,"Losar del Barco, El",103,59,44
5,Ąvila,113,"Llanos de Tormes, Los",63,28,35
5,Ąvila,114,Madrigal de las Altas Torres,1299,667,632
5,Ąvila,115,Maello,700,379,321
5,Ąvila,116,Malpartida de Corneja,91,46,45
5,Ąvila,117,Mamblas,196,111,85
5,Ąvila,118,Mancera de Arriba,70,37,33
5,Ąvila,119,ManjabĀlago y Ortigosa de Rioalmar,26,13,13
5,Ąvila,120,MarlĪn,31,21,10
5,Ąvila,121,Martiherrero,361,189,172
5,Ąvila,122,MartĪnez,108,55,53
5,Ąvila,123,Mediana de Voltoya,117,61,56
5,Ąvila,124,Medinilla,77,41,36
5,Ąvila,125,Mengamużoz,54,28,26
5,Ąvila,126,Mesegar de Corneja,66,36,30
5,Ąvila,127,Mijares,731,398,333
5,Ąvila,128,MingorrĪa,410,216,194
5,Ąvila,129,"Mirón, El",98,61,37
5,Ąvila,130,Mironcillo,112,59,53
5,Ąvila,131,Mirueża de los Infanzones,95,51,44
5,Ąvila,132,MombeltrĀn,916,479,437
5,Ąvila,133,Monsalupe,59,32,27
5,Ąvila,134,Moraleja de Matacabras,53,29,24
5,Ąvila,135,Mużana,502,269,233
5,Ąvila,136,Mużico,80,47,33
5,Ąvila,138,Mużogalindo,300,151,149
5,Ąvila,139,Mużogrande,74,38,36
5,Ąvila,140,Mużomer del Peco,111,62,49
5,Ąvila,141,Mużopepe,104,54,50
5,Ąvila,142,Mużosancho,88,46,42
5,Ąvila,143,Mużotello,49,27,22
5,Ąvila,144,Narrillos del Ąlamo,59,33,26
5,Ąvila,145,Narrillos del Rebollar,34,21,13
5,Ąvila,147,Narros del Castillo,152,85,67
5,Ąvila,148,Narros del Puerto,28,15,13
5,Ąvila,149,Narros de Saldueża,106,54,52
5,Ąvila,151,Navacepedilla de Corneja,100,55,45
5,Ąvila,152,Nava de Arévalo,663,337,326
