Cifras de población resultantes de la Revisión del Padrón municipal a 1 de enero de 2008,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
3,Alicante/Alacant,112,Relleu,1.205,618,587
3,Alicante/Alacant,113,Rojales,19.247,9.862,9.385
3,Alicante/Alacant,114,Romana (la),2.539,1.333,1.206
3,Alicante/Alacant,115,Sagra,434,219,215
3,Alicante/Alacant,116,Salinas,1.588,816,772
3,Alicante/Alacant,118,San Fulgencio,11.594,5.899,5.695
3,Alicante/Alacant,904,San Isidro,1.708,881,827
3,Alicante/Alacant,120,San Miguel de Salinas,8.056,4.094,3.962
3,Alicante/Alacant,122,San Vicente del Raspeig/Sant Vicent del Raspeig,51.507,25.664,25.843
3,Alicante/Alacant,117,Sanet y Negrals,740,353,387
3,Alicante/Alacant,119,Sant Joan d'Alacant,21.681,10.625,11.056
3,Alicante/Alacant,121,Santa Pola,30.987,15.688,15.299
3,Alicante/Alacant,123,Sax,9.908,5.032,4.876
3,Alicante/Alacant,124,Sella,646,335,311
3,Alicante/Alacant,125,Senija,645,343,302
3,Alicante/Alacant,127,Tàrbena,772,398,374
3,Alicante/Alacant,128,Teulada,14.236,7.241,6.995
3,Alicante/Alacant,129,Tibi,1.677,883,794
3,Alicante/Alacant,130,Tollos,65,33,32
3,Alicante/Alacant,131,Tormos,375,193,182
3,Alicante/Alacant,132,Torremanzanas/Torre de les Maçanes (la),758,395,363
3,Alicante/Alacant,133,Torrevieja,101.381,52.035,49.346
3,Alicante/Alacant,134,Vall d'Alcalà (la),186,94,92
3,Alicante/Alacant,136,Vall de Gallinera,671,353,318
3,Alicante/Alacant,137,Vall de Laguar (la),997,468,529
3,Alicante/Alacant,135,Vall d'Ebo (la),299,142,157
3,Alicante/Alacant,138,Verger (el),4.847,2.520,2.327
3,Alicante/Alacant,139,Villajoyosa/Vila Joiosa (la),32.534,16.327,16.207
3,Alicante/Alacant,140,Villena,34.928,17.469,17.459
3,Alicante/Alacant,81,Xaló,3.189,1.607,1.582
4,Almería,1,Abla,1.503,771,732
4,Almería,2,Abrucena,1.366,687,679
4,Almería,3,Adra,23.880,12.083,11.797
4,Almería,4,Albánchez,726,376,350
4,Almería,5,Alboloduy,703,345,358
4,Almería,6,Albox,11.427,5.962,5.465
4,Almería,7,Alcolea,927,487,440
4,Almería,8,Alcóntar,597,310,287
4,Almería,9,Alcudia de Monteagud,148,74,74
4,Almería,10,Alhabia,721,352,369
4,Almería,11,Alhama de Almería,3.724,1.881,1.843
4,Almería,12,Alicún,261,138,123
4,Almería,13,Almería,187.521,92.046,95.475
4,Almería,14,Almócita,163,82,81
4,Almería,15,Alsodux,173,98,75
4,Almería,16,Antas,3.389,1.718,1.671
4,Almería,17,Arboleas,4.301,2.188,2.113
4,Almería,18,Armuña de Almanzora,330,168,162
4,Almería,19,Bacares,283,147,136
4,Almería,20,Bayárcal,317,177,140
4,Almería,21,Bayarque,244,132,112
4,Almería,22,Bédar,976,503,473
4,Almería,23,Beires,132,67,65
4,Almería,24,Benahadux,3.814,1.873,1.941
4,Almería,26,Benitagla,94,55,39
4,Almería,27,Benizalón,293,150,143
4,Almería,28,Bentarique,277,152,125
4,Almería,29,Berja,15.001,7.463,7.538
4,Almería,30,Canjáyar,1.529,786,743
4,Almería,31,Cantoria,4.025,2.059,1.966
4,Almería,32,Carboneras,7.787,4.029,3.758
4,Almería,33,Castro de Filabres,160,82,78
4,Almería,36,Chercos,299,149,150
4,Almería,37,Chirivel,1.839,908,931
4,Almería,34,Cóbdar,198,104,94
4,Almería,35,Cuevas del Almanzora,12.596,6.557,6.039
4,Almería,38,Dalías,3.934,1.935,1.999
4,Almería,902,Ejido (El),80.987,45.565,35.422
4,Almería,41,Enix,510,275,235
4,Almería,43,Felix,675,359,316
4,Almería,44,Fines,2.220,1.193,1.027
4,Almería,45,Fiñana,2.451,1.243,1.208
4,Almería,46,Fondón,985,504,481
4,Almería,47,Gádor,3.190,1.663,1.527
4,Almería,48,Gallardos (Los),3.689,1.917,1.772
4,Almería,49,Garrucha,8.491,4.434,4.057
4,Almería,50,Gérgal,1.126,587,539
4,Almería,51,Huécija,530,266,264
4,Almería,52,Huércal de Almería,13.990,7.170,6.820
4,Almería,53,Huércal-Overa,16.834,8.398,8.436
4,Almería,54,Illar,429,225,204
4,Almería,55,Instinción,502,245,257
4,Almería,56,Laroya,142,79,63
4,Almería,57,Láujar de Andarax,1.784,887,897
4,Almería,58,Líjar,492,261,231
4,Almería,59,Lubrín,1.784,877,907
4,Almería,60,Lucainena de las Torres,696,393,303
4,Almería,61,Lúcar,883,442,441
4,Almería,62,Macael,6.212,3.221,2.991
4,Almería,63,María,1.484,743,741
4,Almería,64,Mojácar,6.805,3.461,3.344
4,Almería,903,Mojonera (La),8.102,4.413,3.689
4,Almería,65,Nacimiento,465,246,219
4,Almería,66,Níjar,26.126,14.530,11.596
4,Almería,67,Ohanes,784,384,400
4,Almería,68,Olula de Castro,215,108,107
4,Almería,69,Olula del Río,6.704,3.470,3.234
4,Almería,70,Oria,2.920,1.525,1.395
4,Almería,71,Padules,513,262,251
4,Almería,72,Partaloa,819,406,413
4,Almería,73,Paterna del Río,475,260,215
4,Almería,74,Pechina,3.614,1.833,1.781
4,Almería,75,Pulpí,8.013,4.259,3.754
4,Almería,76,Purchena,1.673,838,835
4,Almería,77,Rágol,385,184,201
4,Almería,78,Rioja,1.418,705,713
4,Almería,79,Roquetas de Mar,77.423,40.038,37.385
4,Almería,80,Santa Cruz de Marchena,240,122,118
4,Almería,81,Santa Fe de Mondújar,511,258,253
4,Almería,82,Senés,348,179,169
4,Almería,83,Serón,2.409,1.211,1.198
4,Almería,84,Sierro,451,224,227
4,Almería,85,Somontín,542,274,268
4,Almería,86,Sorbas,2.923,1.543,1.380
4,Almería,87,Suflí,288,153,135
4,Almería,88,Tabernas,3.632,1.891,1.741
4,Almería,89,Taberno,1.133,564,569
4,Almería,90,Tahal,439,235,204
4,Almería,91,Terque,456,229,227
4,Almería,92,Tíjola,3.961,1.971,1.990
4,Almería,901,Tres Villas (Las),690,361,329
4,Almería,93,Turre,3.453,1.776,1.677
4,Almería,94,Turrillas,235,135,100
4,Almería,95,Uleila del Campo,1.005,515,490
4,Almería,96,Urrácal,368,178,190
4,Almería,97,Velefique,320,174,146
4,Almería,98,Vélez-Blanco,2.223,1.168,1.055
4,Almería,99,Vélez-Rubio,7.147,3.501,3.646
4,Almería,100,Vera,13.473,6.916,6.557
4,Almería,101,Viator,4.689,2.366,2.323
4,Almería,102,Vícar,21.515,11.338,10.177
4,Almería,103,Zurgena,2.986,1.471,1.515
5,Ávila,1,Adanero,306,155,151
5,Ávila,2,Adrada (La),2.673,1.396,1.277
5,Ávila,5,Albornos,251,135,116
5,Ávila,7,Aldeanueva de Santa Cruz,150,84,66
5,Ávila,8,Aldeaseca,279,141,138
5,Ávila,10,Aldehuela (La),210,102,108
5,Ávila,12,Amavida,184,93,91
5,Ávila,13,Arenal (El),1.098,552,546
5,Ávila,14,Arenas de San Pedro,6.874,3.386,3.488
5,Ávila,15,Arevalillo,115,56,59
5,Ávila,16,Arévalo,8.030,3.912,4.118
5,Ávila,17,Aveinte,108,60,48
5,Ávila,18,Avellaneda,32,16,16
5,Ávila,19,Ávila,56.144,27.102,29.042
5,Ávila,21,Barco de Ávila (El),2.624,1.277,1.347
5,Ávila,22,Barraco (El),2.165,1.099,1.066
5,Ávila,23,Barromán,231,127,104
5,Ávila,24,Becedas,307,157,150
5,Ávila,25,Becedillas,136,75,61
5,Ávila,26,Bercial de Zapardiel,253,125,128
5,Ávila,27,Berlanas (Las),353,178,175
5,Ávila,29,Bernuy-Zapardiel,158,88,70
5,Ávila,30,Berrocalejo de Aragona,51,28,23
5,Ávila,33,Blascomillán,241,118,123
5,Ávila,34,Blasconuño de Matacabras,18,9,9
5,Ávila,35,Blascosancho,129,66,63
5,Ávila,36,Bohodón (El),157,80,77
5,Ávila,37,Bohoyo,370,197,173
5,Ávila,38,Bonilla de la Sierra,149,79,70
5,Ávila,39,Brabos,60,33,27
5,Ávila,40,Bularros,94,55,39
5,Ávila,41,Burgohondo,1.277,664,613
5,Ávila,42,Cabezas de Alambre,181,92,89
5,Ávila,43,Cabezas del Pozo,111,59,52
5,Ávila,44,Cabezas del Villar,373,206,167
5,Ávila,45,Cabizuela,119,58,61
5,Ávila,46,Canales,54,30,24
5,Ávila,47,Candeleda,5.145,2.651,2.494
5,Ávila,48,Cantiveros,157,81,76
5,Ávila,49,Cardeñosa,539,286,253
5,Ávila,51,Carrera (La),213,108,105
5,Ávila,52,Casas del Puerto,113,59,54
5,Ávila,53,Casasola,111,57,54
5,Ávila,54,Casavieja,1.619,836,783
5,Ávila,55,Casillas,849,455,394
5,Ávila,56,Castellanos de Zapardiel,116,65,51
5,Ávila,57,Cebreros,3.524,1.808,1.716
5,Ávila,58,Cepeda la Mora,113,61,52
5,Ávila,67,Chamartín,97,57,40
5,Ávila,59,Cillán,124,73,51
5,Ávila,60,Cisla,157,75,82
5,Ávila,61,Colilla (La),309,152,157
5,Ávila,62,Collado de Contreras,233,125,108
5,Ávila,63,Collado del Mirón,51,26,25
5,Ávila,64,Constanzana,146,84,62
5,Ávila,65,Crespos,592,307,285
5,Ávila,66,Cuevas del Valle,550,297,253
5,Ávila,903,Diego del Carpio,206,113,93
5,Ávila,69,Donjimeno,109,61,48
5,Ávila,70,Donvidas,58,33,25
5,Ávila,72,Espinosa de los Caballeros,114,64,50
5,Ávila,73,Flores de Ávila,372,200,172
5,Ávila,74,Fontiveros,874,457,417
5,Ávila,75,Fresnedilla,103,45,58
5,Ávila,76,Fresno (El),541,285,256
5,Ávila,77,Fuente el Saúz,237,125,112
5,Ávila,78,Fuentes de Año,151,82,69
5,Ávila,79,Gallegos de Altamiros,68,41,27
5,Ávila,80,Gallegos de Sobrinos,82,39,43
5,Ávila,81,Garganta del Villar,55,33,22
5,Ávila,82,Gavilanes,636,348,288
5,Ávila,83,Gemuño,182,89,93
5,Ávila,85,Gil García,42,21,21
5,Ávila,84,Gilbuena,93,55,38
5,Ávila,86,Gimialcón,95,56,39
5,Ávila,87,Gotarrendura,189,64,125
5,Ávila,88,Grandes y San Martín,41,23,18
5,Ávila,89,Guisando,604,310,294
5,Ávila,90,Gutierre-Muñoz,105,50,55
5,Ávila,92,Hernansancho,216,113,103
5,Ávila,93,Herradón de Pinares,592,332,260
5,Ávila,94,Herreros de Suso,173,90,83
5,Ávila,95,Higuera de las Dueñas,338,190,148
5,Ávila,96,Hija de Dios (La),74,42,32
5,Ávila,97,Horcajada (La),624,313,311
5,Ávila,99,Horcajo de las Torres,637,353,284
5,Ávila,100,Hornillo (El),373,196,177
5,Ávila,102,Hoyo de Pinares (El),2.369,1.240,1.129
5,Ávila,101,Hoyocasero,342,182,160
5,Ávila,103,Hoyorredondo,95,56,39
5,Ávila,106,Hoyos de Miguel Muñoz,45,23,22
5,Ávila,104,Hoyos del Collado,38,22,16
5,Ávila,105,Hoyos del Espino,468,254,214
5,Ávila,107,Hurtumpascual,86,53,33
5,Ávila,108,Junciana,96,55,41
5,Ávila,109,Langa,547,276,271
5,Ávila,110,Lanzahíta,993,534,459
5,Ávila,113,Llanos de Tormes (Los),99,51,48
5,Ávila,112,Losar del Barco (El),124,66,58
5,Ávila,114,Madrigal de las Altas Torres,1.721,880,841
5,Ávila,115,Maello,717,378,339
5,Ávila,116,Malpartida de Corneja,160,79,81
5,Ávila,117,Mamblas,234,128,106
5,Ávila,118,Mancera de Arriba,104,55,49
5,Ávila,119,Manjabálago,45,25,20
5,Ávila,120,Marlín,43,24,19
5,Ávila,121,Martiherrero,279,142,137
5,Ávila,122,Martínez,173,91,82
5,Ávila,123,Mediana de Voltoya,107,52,55
5,Ávila,124,Medinilla,146,69,77
5,Ávila,125,Mengamuñoz,67,32,35
5,Ávila,126,Mesegar de Corneja,87,46,41
5,Ávila,127,Mijares,866,458,408
5,Ávila,128,Mingorría,459,241,218
5,Ávila,129,Mirón (El),186,108,78
5,Ávila,130,Mironcillo,118,63,55
5,Ávila,131,Mirueña de los Infanzones,127,69,58
5,Ávila,132,Mombeltrán,1.241,637,604
5,Ávila,133,Monsalupe,70,34,36
5,Ávila,134,Moraleja de Matacabras,53,27,26
5,Ávila,135,Muñana,532,272,260
5,Ávila,136,Muñico,130,69,61
5,Ávila,138,Muñogalindo,410,228,182
5,Ávila,139,Muñogrande,80,43,37
5,Ávila,140,Muñomer del Peco,146,77,69
5,Ávila,141,Muñopepe,99,59,40
5,Ávila,142,Muñosancho,118,57,61
5,Ávila,143,Muñotello,96,52,44
5,Ávila,144,Narrillos del Álamo,102,51,51
5,Ávila,145,Narrillos del Rebollar,53,29,24
5,Ávila,149,Narros de Saldueña,138,74,64
5,Ávila,147,Narros del Castillo,184,102,82
5,Ávila,148,Narros del Puerto,54,31,23
5,Ávila,152,Nava de Arévalo,913,482,431
5,Ávila,153,Nava del Barco,117,59,58
5,Ávila,151,Navacepedilla de Corneja,107,58,49
5,Ávila,154,Navadijos,62,37,25
5,Ávila,155,Navaescurial,64,39,25
5,Ávila,156,Navahondilla,311,175,136
5,Ávila,157,Navalacruz,263,127,136
5,Ávila,158,Navalmoral,476,249,227
5,Ávila,159,Navalonguilla,338,176,162
5,Ávila,160,Navalosa,408,221,187
5,Ávila,161,Navalperal de Pinares,978,512,466
5,Ávila,162,Navalperal de Tormes,125,72,53
5,Ávila,163,Navaluenga,2.297,1.175,1.122
5,Ávila,164,Navaquesera,39,16,23
5,Ávila,165,Navarredonda de Gredos,463,234,229
5,Ávila,166,Navarredondilla,255,124,131
5,Ávila,167,Navarrevisca,369,197,172
5,Ávila,168,Navas del Marqués (Las),5.723,2.976,2.747
5,Ávila,169,Navatalgordo,281,148,133
5,Ávila,170,Navatejares,75,32,43
5,Ávila,171,Neila de San Miguel,92,48,44
5,Ávila,172,Niharra,176,93,83
5,Ávila,173,Ojos-Albos,67,37,30
