Cifras de población resultantes de la Revisión del Padrón municipal a 1 de enero de 2022,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
3,Alicante/Alacant,110,"Ràfol d'Almúnia, el",731,371,360
3,Alicante/Alacant,111,Redován,8123,4219,3904
3,Alicante/Alacant,112,Relleu,1171,613,558
3,Alicante/Alacant,113,Rojales,16943,8564,8379
3,Alicante/Alacant,114,"Romana, la",2605,1370,1235
3,Alicante/Alacant,115,Sagra,435,208,227
3,Alicante/Alacant,116,Salinas,1678,861,817
3,Alicante/Alacant,118,San Fulgencio,9091,4573,4518
3,Alicante/Alacant,904,San Isidro,2154,1111,1043
3,Alicante/Alacant,120,San Miguel de Salinas,6659,3343,3316
3,Alicante/Alacant,122,San Vicente del Raspeig/Sant Vicent del Raspeig,59138,29262,29876
3,Alicante/Alacant,117,Sanet y Negrals,734,364,370
3,Alicante/Alacant,119,Sant Joan d'Alacant,24450,11789,12661
3,Alicante/Alacant,121,Santa Pola,36174,18186,17988
3,Alicante/Alacant,123,Sax,9988,5011,4977
3,Alicante/Alacant,124,Sella,592,307,285
3,Alicante/Alacant,125,Senija,623,321,302
3,Alicante/Alacant,127,Tàrbena,624,328,296
3,Alicante/Alacant,128,Teulada,11944,5929,6015
3,Alicante/Alacant,129,Tibi,1731,906,825
3,Alicante/Alacant,130,Tollos,30,20,10
3,Alicante/Alacant,131,Tormos,332,161,171
3,Alicante/Alacant,132,"Torremanzanas/Torre de les Maçanes, la",683,365,318
3,Alicante/Alacant,133,Torrevieja,83547,41023,42524
3,Alicante/Alacant,134,"Vall d'Alcalà, la",164,90,74
3,Alicante/Alacant,136,"Vall de Gallinera, la",579,304,275
3,Alicante/Alacant,137,"Vall de Laguar, la",890,444,446
3,Alicante/Alacant,135,"Vall d'Ebo, la",219,113,106
3,Alicante/Alacant,138,"Verger, el",4986,2470,2516
3,Alicante/Alacant,139,"Villajoyosa/Vila Joiosa, la",34828,17259,17569
3,Alicante/Alacant,140,Villena,33969,17041,16928
3,Alicante/Alacant,81,Xaló,2931,1469,1462
4,Almería,1,Abla,1247,642,605
4,Almería,2,Abrucena,1221,643,578
4,Almería,3,Adra,25300,12962,12338
4,Almería,4,Albanchez,735,387,348
4,Almería,5,Alboloduy,615,299,316
4,Almería,6,Albox,12087,6172,5915
4,Almería,7,Alcolea,831,431,400
4,Almería,8,Alcóntar,538,297,241
4,Almería,9,Alcudia de Monteagud,133,69,64
4,Almería,10,Alhabia,685,361,324
4,Almería,11,Alhama de Almería,3757,1887,1870
4,Almería,12,Alicún,214,105,109
4,Almería,13,Almería,199237,97026,102211
4,Almería,14,Almócita,201,109,92
4,Almería,15,Alsodux,129,73,56
4,Almería,16,Antas,3339,1730,1609
4,Almería,17,Arboleas,4532,2267,2265
4,Almería,18,Armuña de Almanzora,313,155,158
4,Almería,19,Bacares,240,127,113
4,Almería,904,Balanegra,2886,1508,1378
4,Almería,20,Bayárcal,312,166,146
4,Almería,21,Bayarque,226,108,118
4,Almería,22,Bédar,1009,516,493
4,Almería,23,Beires,138,72,66
4,Almería,24,Benahadux,4605,2288,2317
4,Almería,26,Benitagla,53,30,23
4,Almería,27,Benizalón,253,143,110
4,Almería,28,Bentarique,239,133,106
4,Almería,29,Berja,12807,6588,6219
4,Almería,30,Canjáyar,1163,611,552
4,Almería,31,Cantoria,3533,1785,1748
4,Almería,32,Carboneras,8210,4228,3982
4,Almería,33,Castro de Filabres,115,63,52
4,Almería,36,Chercos,301,154,147
4,Almería,37,Chirivel,1511,785,726
4,Almería,34,Cóbdar,160,86,74
4,Almería,35,Cuevas del Almanzora,14790,7666,7124
4,Almería,38,Dalías,4141,2047,2094
4,Almería,902,"Ejido, El",87500,45452,42048
4,Almería,41,Enix,554,306,248
4,Almería,43,Felix,697,402,295
4,Almería,44,Fines,2161,1135,1026
4,Almería,45,Fiñana,1978,1004,974
4,Almería,46,Fondón,1045,540,505
4,Almería,47,Gádor,3018,1574,1444
4,Almería,48,"Gallardos, Los",2991,1495,1496
4,Almería,49,Garrucha,10027,5331,4696
4,Almería,50,Gérgal,1115,609,506
4,Almería,51,Huécija,503,249,254
4,Almería,52,Huércal de Almería,18384,9341,9043
4,Almería,53,Huércal-Overa,20093,9997,10096
4,Almería,54,Íllar,456,243,213
4,Almería,55,Instinción,467,245,222
4,Almería,56,Laroya,200,113,87
4,Almería,57,Láujar de Andarax,1587,795,792
4,Almería,58,Líjar,383,202,181
4,Almería,59,Lubrín,1457,742,715
4,Almería,60,Lucainena de las Torres,595,307,288
4,Almería,61,Lúcar,803,398,405
4,Almería,62,Macael,5393,2758,2635
4,Almería,63,María,1228,625,603
4,Almería,64,Mojácar,7527,3680,3847
4,Almería,903,"Mojonera, La",8824,4897,3927
4,Almería,65,Nacimiento,512,270,242
4,Almería,66,Níjar,31816,17820,13996
4,Almería,67,Ohanes,551,287,264
4,Almería,68,Olula de Castro,192,106,86
4,Almería,69,Olula del Río,6259,3183,3076
4,Almería,70,Oria,2212,1154,1058
4,Almería,71,Padules,424,224,200
4,Almería,72,Partaloa,1003,498,505
4,Almería,73,Paterna del Río,395,223,172
4,Almería,74,Pechina,4224,2175,2049
4,Almería,75,Pulpí,10493,5420,5073
4,Almería,76,Purchena,1550,802,748
4,Almería,77,Rágol,288,145,143
4,Almería,78,Rioja,1510,775,735
4,Almería,79,Roquetas de Mar,102881,53233,49648
4,Almería,80,Santa Cruz de Marchena,219,115,104
4,Almería,81,Santa Fe de Mondújar,476,253,223
4,Almería,82,Senés,285,159,126
4,Almería,83,Serón,2062,1060,1002
4,Almería,84,Sierro,384,203,181
4,Almería,85,Somontín,445,218,227
4,Almería,86,Sorbas,2505,1302,1203
4,Almería,87,Suflí,203,111,92
4,Almería,88,Tabernas,4025,2120,1905
4,Almería,89,Taberno,949,468,481
4,Almería,90,Tahal,346,184,162
4,Almería,91,Terque,386,202,184
4,Almería,92,Tíjola,3520,1762,1758
4,Almería,901,"Tres Villas, Las",573,319,254
4,Almería,93,Turre,4067,2110,1957
4,Almería,94,Turrillas,270,150,120
4,Almería,95,Uleila del Campo,812,406,406
4,Almería,96,Urrácal,371,195,176
4,Almería,97,Velefique,248,137,111
4,Almería,98,Vélez-Blanco,1925,987,938
4,Almería,99,Vélez-Rubio,6528,3172,3356
4,Almería,100,Vera,18224,9299,8925
4,Almería,101,Viator,6066,3106,2960
4,Almería,102,Vícar,27631,15065,12566
4,Almería,103,Zurgena,2912,1478,1434
1,Araba/Álava,51,Agurain/Salvatierra,5069,2545,2524
1,Araba/Álava,1,Alegría-Dulantzi,2960,1530,1430
1,Araba/Álava,2,Amurrio,10281,5103,5178
1,Araba/Álava,49,Añana,156,97,59
1,Araba/Álava,3,Aramaio,1431,741,690
1,Araba/Álava,6,Armiñón,235,120,115
1,Araba/Álava,37,Arraia-Maeztu,804,445,359
1,Araba/Álava,8,Arratzua-Ubarrundia,1031,550,481
1,Araba/Álava,4,Artziniega,1810,889,921
1,Araba/Álava,9,Asparrena,1637,827,810
1,Araba/Álava,10,Ayala/Aiara,2921,1481,1440
1,Araba/Álava,11,Baños de Ebro/Mañueta,296,170,126
1,Araba/Álava,13,Barrundia,914,499,415
1,Araba/Álava,14,Berantevilla,452,240,212
1,Araba/Álava,16,Bernedo,560,320,240
1,Araba/Álava,17,Campezo/Kanpezu,1094,577,517
1,Araba/Álava,21,Elburgo/Burgelu,629,331,298
1,Araba/Álava,22,Elciego,971,486,485
1,Araba/Álava,23,Elvillar/Bilar,316,149,167
1,Araba/Álava,47,Erriberabeitia,1416,766,650
1,Araba/Álava,46,Erriberagoitia/Ribera Alta,820,481,339
1,Araba/Álava,56,Harana/Valle de Arana,226,126,100
1,Araba/Álava,901,Iruña Oka/Iruña de Oca,3551,1886,1665
1,Araba/Álava,27,Iruraiz-Gauna,537,296,241
1,Araba/Álava,19,Kripan,176,92,84
1,Araba/Álava,20,Kuartango,421,241,180
1,Araba/Álava,28,Labastida/Bastida,1538,787,751
1,Araba/Álava,30,Lagrán,175,100,75
1,Araba/Álava,31,Laguardia,1483,771,712
1,Araba/Álava,32,Lanciego/Lantziego,724,378,346
1,Araba/Álava,902,Lantarón,931,522,409
1,Araba/Álava,33,Lapuebla de Labarca,870,448,422
1,Araba/Álava,36,Laudio/Llodio,17906,8683,9223
1,Araba/Álava,58,Legutio,2017,1064,953
1,Araba/Álava,34,Leza,217,112,105
1,Araba/Álava,39,Moreda de Álava/Moreda Araba,216,112,104
1,Araba/Álava,41,Navaridas,200,113,87
1,Araba/Álava,42,Okondo,1187,626,561
1,Araba/Álava,43,Oyón-Oion,3408,1728,1680
1,Araba/Álava,44,Peñacerrada-Urizaharra,310,179,131
1,Araba/Álava,52,Samaniego,311,152,159
1,Araba/Álava,53,San Millán/Donemiliaga,718,392,326
1,Araba/Álava,54,Urkabustaiz,1408,733,675
1,Araba/Álava,55,Valdegovía/Gaubea,1097,588,509
1,Araba/Álava,57,Villabuena de Álava/Eskuernaga,291,153,138
1,Araba/Álava,59,Vitoria-Gasteiz,253672,123291,130381
1,Araba/Álava,60,Yécora/Iekora,247,126,121
1,Araba/Álava,61,Zalduondo,195,106,89
1,Araba/Álava,62,Zambrana,425,228,197
1,Araba/Álava,18,Zigoitia,1822,984,838
1,Araba/Álava,63,Zuia,2330,1221,1109
33,Asturias,1,Allande,1574,785,789
33,Asturias,2,Aller,10201,5040,5161
33,Asturias,3,Amieva,603,343,260
33,Asturias,4,Avilés,75877,35814,40063
33,Asturias,5,Belmonte de Miranda,1425,761,664
33,Asturias,6,Bimenes,1672,812,860
33,Asturias,7,Boal,1442,733,709
33,Asturias,8,Cabrales,1907,963,944
33,Asturias,9,Cabranes,1112,570,542
33,Asturias,10,Candamo,1943,951,992
33,Asturias,12,Cangas de Onís,6260,3029,3231
33,Asturias,11,Cangas del Narcea,11817,5768,6049
33,Asturias,13,Caravia,508,270,238
33,Asturias,14,Carreño,10226,4927,5299
33,Asturias,15,Caso,1443,822,621
33,Asturias,16,Castrillón,22235,10769,11466
33,Asturias,17,Castropol,3288,1615,1673
33,Asturias,18,Coaña,3285,1620,1665
33,Asturias,19,Colunga,3220,1593,1627
33,Asturias,20,Corvera de Asturias,15563,7605,7958
33,Asturias,21,Cudillero,4928,2428,2500
33,Asturias,22,Degaña,821,418,403
33,Asturias,23,"Franco, El",3736,1832,1904
33,Asturias,24,Gijón,267706,125827,141879
33,Asturias,25,Gozón,10433,5111,5322
33,Asturias,26,Grado,9598,4663,4935
33,Asturias,27,Grandas de Salime,774,396,378
33,Asturias,28,Ibias,1152,657,495
33,Asturias,29,Illano,305,153,152
33,Asturias,30,Illas,1062,535,527
33,Asturias,31,Langreo,38262,18208,20054
33,Asturias,32,Laviana,12584,6046,6538
33,Asturias,33,Lena,10499,5053,5446
33,Asturias,35,Llanera,13792,6809,6983
33,Asturias,36,Llanes,13545,6595,6950
33,Asturias,37,Mieres,36574,17390,19184
33,Asturias,38,Morcín,2560,1284,1276
33,Asturias,39,Muros de Nalón,1963,948,1015
33,Asturias,40,Nava,5236,2568,2668
33,Asturias,41,Navia,8263,3989,4274
33,Asturias,42,Noreña,5088,2433,2655
33,Asturias,43,Onís,735,401,334
33,Asturias,44,Oviedo,215167,99535,115632
33,Asturias,45,Parres,5233,2570,2663
33,Asturias,46,Peñamellera Alta,529,282,247
33,Asturias,47,Peñamellera Baja,1225,612,613
33,Asturias,48,Pesoz,138,76,62
33,Asturias,49,Piloña,6862,3349,3513
33,Asturias,50,Ponga,561,337,224
33,Asturias,51,Pravia,7905,3855,4050
33,Asturias,52,Proaza,715,420,295
33,Asturias,53,Quirós,1202,702,500
33,Asturias,54,"Regueras, Las",1888,955,933
33,Asturias,55,Ribadedeva,1724,842,882
33,Asturias,56,Ribadesella,5642,2672,2970
33,Asturias,57,Ribera de Arriba,1865,938,927
33,Asturias,58,Riosa,1805,914,891
33,Asturias,59,Salas,4828,2390,2438
33,Asturias,61,San Martín de Oscos,349,177,172
33,Asturias,60,San Martín del Rey Aurelio,15505,7432,8073
33,Asturias,63,San Tirso de Abres,408,197,211
33,Asturias,62,Santa Eulalia de Oscos,434,220,214
33,Asturias,64,Santo Adriano,272,129,143
33,Asturias,65,Sariego,1285,623,662
33,Asturias,66,Siero,51792,25331,26461
33,Asturias,67,Sobrescobio,829,444,385
33,Asturias,68,Somiedo,1100,647,453
33,Asturias,69,Soto del Barco,3851,1900,1951
33,Asturias,70,Tapia de Casariego,3671,1783,1888
33,Asturias,71,Taramundi,592,279,313
33,Asturias,72,Teverga,1579,869,710
33,Asturias,73,Tineo,9009,4562,4447
33,Asturias,34,Valdés,11099,5454,5645
33,Asturias,74,Vegadeo,3895,1880,2015
33,Asturias,75,Villanueva de Oscos,263,134,129
33,Asturias,76,Villaviciosa,14984,7437,7547
33,Asturias,77,Villayón,1130,583,547
33,Asturias,78,Yernes y Tameza,133,70,63
5,Ávila,1,Adanero,214,114,100
5,Ávila,2,"Adrada, La",2750,1412,1338
5,Ávila,5,Albornos,172,88,84
5,Ávila,7,Aldeanueva de Santa Cruz,104,54,50
5,Ávila,8,Aldeaseca,217,105,112
5,Ávila,10,"Aldehuela, La",148,76,72
5,Ávila,12,Amavida,133,75,58
5,Ávila,13,"Arenal, El",938,465,473
5,Ávila,14,Arenas de San Pedro,6465,3142,3323
5,Ávila,15,Arevalillo,68,33,35
5,Ávila,16,Arévalo,7884,3828,4056
5,Ávila,17,Aveinte,80,46,34
5,Ávila,18,Avellaneda,27,16,11
5,Ávila,19,Ávila,57730,27490,30240
5,Ávila,21,"Barco de Ávila, El",2249,1076,1173
5,Ávila,22,"Barraco, El",1956,1004,952
5,Ávila,23,Barromán,176,96,80
5,Ávila,24,Becedas,172,93,79
5,Ávila,25,Becedillas,78,41,37
5,Ávila,26,Bercial de Zapardiel,190,100,90
5,Ávila,27,"Berlanas, Las",338,178,160
5,Ávila,29,Bernuy-Zapardiel,90,50,40
5,Ávila,30,Berrocalejo de Aragona,53,30,23
5,Ávila,33,Blascomillán,173,90,83
5,Ávila,34,Blasconuño de Matacabras,14,9,5
5,Ávila,35,Blascosancho,99,50,49
5,Ávila,36,"Bohodón, El",111,60,51
5,Ávila,37,Bohoyo,230,129,101
5,Ávila,38,Bonilla de la Sierra,124,75,49
5,Ávila,39,Brabos,41,26,15
5,Ávila,40,Bularros,59,39,20
5,Ávila,41,Burgohondo,1196,627,569
5,Ávila,42,Cabezas de Alambre,157,74,83
5,Ávila,43,Cabezas del Pozo,79,39,40
5,Ávila,44,Cabezas del Villar,244,135,109
5,Ávila,45,Cabizuela,85,43,42
5,Ávila,46,Canales,37,22,15
5,Ávila,47,Candeleda,5044,2544,2500
5,Ávila,48,Cantiveros,97,58,39
5,Ávila,49,Cardeñosa,425,230,195
5,Ávila,51,"Carrera, La",157,89,68
5,Ávila,52,Casas del Puerto,80,44,36
5,Ávila,53,Casasola,67,38,29
5,Ávila,54,Casavieja,1418,735,683
5,Ávila,55,Casillas,649,348,301
5,Ávila,56,Castellanos de Zapardiel,90,51,39
5,Ávila,57,Cebreros,3213,1670,1543
5,Ávila,58,Cepeda la Mora,74,41,33
5,Ávila,67,Chamartín,63,36,27
5,Ávila,59,Cillán,75,46,29
5,Ávila,60,Cisla,102,55,47
5,Ávila,61,"Colilla, La",358,188,170
5,Ávila,62,Collado de Contreras,148,76,72
5,Ávila,63,Collado del Mirón,27,16,11
5,Ávila,64,Constanzana,101,59,42
5,Ávila,65,Crespos,481,254,227
5,Ávila,66,Cuevas del Valle,523,284,239
5,Ávila,903,Diego del Carpio,116,68,48
5,Ávila,69,Donjimeno,69,38,31
5,Ávila,70,Donvidas,30,19,11
5,Ávila,72,Espinosa de los Caballeros,104,53,51
5,Ávila,73,Flores de Ávila,279,150,129
5,Ávila,74,Fontiveros,719,374,345
5,Ávila,75,Fresnedilla,106,54,52
5,Ávila,76,"Fresno, El",593,310,283
5,Ávila,77,Fuente el Saúz,160,88,72
5,Ávila,78,Fuentes de Año,92,53,39
5,Ávila,79,Gallegos de Altamiros,58,35,23
5,Ávila,80,Gallegos de Sobrinos,47,23,24
5,Ávila,81,Garganta del Villar,41,27,14
5,Ávila,82,Gavilanes,573,315,258
5,Ávila,83,Gemuño,154,80,74
5,Ávila,85,Gil García,41,20,21
5,Ávila,84,Gilbuena,58,36,22
5,Ávila,86,Gimialcón,72,45,27
5,Ávila,87,Gotarrendura,174,66,108
5,Ávila,88,Grandes y San Martín,33,16,17
5,Ávila,89,Guisando,497,250,247
5,Ávila,90,Gutierre-Muñoz,63,34,29
5,Ávila,92,Hernansancho,153,86,67
5,Ávila,93,Herradón de Pinares,501,280,221
5,Ávila,94,Herreros de Suso,140,77,63
5,Ávila,95,Higuera de las Dueñas,270,153,117
5,Ávila,96,"Hija de Dios, La",86,52,34
5,Ávila,97,"Horcajada, La",482,247,235
5,Ávila,99,Horcajo de las Torres,469,264,205
5,Ávila,100,"Hornillo, El",270,146,124
5,Ávila,102,"Hoyo de Pinares, El",2169,1118,1051
5,Ávila,101,Hoyocasero,276,162,114
5,Ávila,103,Hoyorredondo,58,31,27
5,Ávila,106,Hoyos de Miguel Muñoz,25,13,12
