Cifras de población resultantes de la Revisión del Padrón municipal a 1 de enero de 2016,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
1,Araba/Ąlava,30,LagrĀn,168,92,76
1,Araba/Ąlava,31,Laguardia,1478,766,712
1,Araba/Ąlava,32,Lanciego/Lantziego,681,347,334
1,Araba/Ąlava,902,Lantarón,888,498,390
1,Araba/Ąlava,33,Lapuebla de Labarca,852,449,403
1,Araba/Ąlava,36,Laudio/Llodio,18212,8996,9216
1,Araba/Ąlava,58,Legutio,1747,925,822
1,Araba/Ąlava,34,Leza,212,103,109
1,Araba/Ąlava,39,Moreda de Ąlava/Moreda Araba,229,115,114
1,Araba/Ąlava,41,Navaridas,226,137,89
1,Araba/Ąlava,42,Okondo,1171,616,555
1,Araba/Ąlava,43,Oyón-Oion,3326,1680,1646
1,Araba/Ąlava,44,Peżacerrada-Urizaharra,269,161,108
1,Araba/Ąlava,47,Ribera Baja/Erribera Beitia,1353,738,615
1,Araba/Ąlava,51,Salvatierra/Agurain,4985,2474,2511
1,Araba/Ąlava,52,Samaniego,303,155,148
1,Araba/Ąlava,53,San MillĀn/Donemiliaga,717,404,313
1,Araba/Ąlava,54,Urkabustaiz,1339,707,632
1,Araba/Ąlava,55,ValdegovĪa/Gaubea,1015,563,452
1,Araba/Ąlava,57,Villabuena de Ąlava/Eskuernaga,292,148,144
1,Araba/Ąlava,59,Vitoria-Gasteiz,244634,119462,125172
1,Araba/Ąlava,60,Yécora/Iekora,269,139,130
1,Araba/Ąlava,61,Zalduondo,188,105,83
1,Araba/Ąlava,62,Zambrana,398,217,181
1,Araba/Ąlava,18,Zigoitia,1727,937,790
1,Araba/Ąlava,63,Zuia,2349,1220,1129
33,Asturias,1,Allande,1766,882,884
33,Asturias,2,Aller,11286,5555,5731
33,Asturias,3,Amieva,712,385,327
33,Asturias,4,Avilés,80114,37921,42193
33,Asturias,5,Belmonte de Miranda,1597,822,775
33,Asturias,6,Bimenes,1745,836,909
33,Asturias,7,Boal,1632,818,814
33,Asturias,8,Cabrales,2033,1028,1005
33,Asturias,9,Cabranes,1052,535,517
33,Asturias,10,Candamo,2049,1011,1038
33,Asturias,12,Cangas de OnĪs,6368,3103,3265
33,Asturias,11,Cangas del Narcea,13213,6556,6657
33,Asturias,13,Caravia,489,250,239
33,Asturias,14,Carreżo,10636,5138,5498
33,Asturias,15,Caso,1624,919,705
33,Asturias,16,Castrillón,22626,10974,11652
33,Asturias,17,Castropol,3575,1741,1834
33,Asturias,18,Coaża,3401,1663,1738
33,Asturias,19,Colunga,3487,1705,1782
33,Asturias,20,Corvera de Asturias,15968,7855,8113
33,Asturias,21,Cudillero,5248,2597,2651
33,Asturias,22,Degaża,1039,542,497
33,Asturias,23,"Franco, El",3835,1887,1948
33,Asturias,24,Gijón,273422,128955,144467
33,Asturias,25,Gozón,10534,5129,5405
33,Asturias,26,Grado,10127,4881,5246
33,Asturias,27,Grandas de Salime,899,458,441
33,Asturias,28,Ibias,1412,791,621
33,Asturias,29,Illano,372,187,185
33,Asturias,30,Illas,1026,517,509
33,Asturias,31,Langreo,41199,19588,21611
33,Asturias,32,Laviana,13402,6455,6947
33,Asturias,33,Lena,11430,5508,5922
33,Asturias,35,Llanera,13846,6864,6982
33,Asturias,36,Llanes,13841,6706,7135
33,Asturias,37,Mieres,39505,18764,20741
33,Asturias,38,MorcĪn,2707,1353,1354
33,Asturias,39,Muros de Nalón,1868,879,989
33,Asturias,40,Nava,5346,2627,2719
33,Asturias,41,Navia,8509,4103,4406
33,Asturias,42,Noreża,5260,2535,2725
33,Asturias,43,OnĪs,752,401,351
33,Asturias,44,Oviedo,220567,102292,118275
33,Asturias,45,Parres,5479,2685,2794
33,Asturias,46,Peżamellera Alta,533,272,261
33,Asturias,47,Peżamellera Baja,1253,613,640
33,Asturias,48,Pesoz,170,89,81
33,Asturias,49,Piloża,7311,3605,3706
33,Asturias,50,Ponga,643,381,262
33,Asturias,51,Pravia,8502,4112,4390
33,Asturias,52,Proaza,774,442,332
33,Asturias,53,Quirós,1235,701,534
33,Asturias,54,"Regueras, Las",1909,979,930
33,Asturias,55,Ribadedeva,1791,860,931
33,Asturias,56,Ribadesella,5848,2798,3050
33,Asturias,57,Ribera de Arriba,1906,971,935
33,Asturias,58,Riosa,2040,1027,1013
33,Asturias,59,Salas,5260,2611,2649
33,Asturias,61,San MartĪn de Oscos,410,205,205
33,Asturias,60,San MartĪn del Rey Aurelio,16850,8069,8781
33,Asturias,63,San Tirso de Abres,473,231,242
33,Asturias,62,Santa Eulalia de Oscos,469,246,223
33,Asturias,64,Santo Adriano,270,129,141
33,Asturias,65,Sariego,1260,619,641
33,Asturias,66,Siero,51969,25310,26659
33,Asturias,67,Sobrescobio,859,458,401
33,Asturias,68,Somiedo,1190,693,497
33,Asturias,69,Soto del Barco,3940,1943,1997
33,Asturias,70,Tapia de Casariego,3877,1883,1994
33,Asturias,71,Taramundi,670,321,349
33,Asturias,72,Teverga,1721,910,811
33,Asturias,73,Tineo,9904,4979,4925
33,Asturias,34,Valdés,12243,5977,6266
33,Asturias,74,Vegadeo,3911,1870,2041
33,Asturias,75,Villanueva de Oscos,307,153,154
33,Asturias,76,Villaviciosa,14642,7220,7422
33,Asturias,77,Villayón,1315,686,629
33,Asturias,78,Yernes y Tameza,155,88,67
5,Ąvila,1,Adanero,220,117,103
5,Ąvila,2,"Adrada, La",2619,1354,1265
5,Ąvila,5,Albornos,206,110,96
5,Ąvila,7,Aldeanueva de Santa Cruz,119,62,57
5,Ąvila,8,Aldeaseca,262,129,133
5,Ąvila,10,"Aldehuela, La",167,84,83
5,Ąvila,12,Amavida,144,70,74
5,Ąvila,13,"Arenal, El",998,507,491
5,Ąvila,14,Arenas de San Pedro,6615,3220,3395
5,Ąvila,15,Arevalillo,86,43,43
5,Ąvila,16,Arévalo,8123,3951,4172
5,Ąvila,17,Aveinte,84,46,38
5,Ąvila,18,Avellaneda,32,19,13
5,Ąvila,19,Ąvila,58083,27770,30313
5,Ąvila,21,"Barco de Ąvila, El",2474,1202,1272
5,Ąvila,22,"Barraco, El",1923,1001,922
5,Ąvila,23,BarromĀn,184,100,84
5,Ąvila,24,Becedas,230,122,108
5,Ąvila,25,Becedillas,99,54,45
5,Ąvila,26,Bercial de Zapardiel,211,115,96
5,Ąvila,27,"Berlanas, Las",328,169,159
5,Ąvila,29,Bernuy-Zapardiel,130,74,56
5,Ąvila,30,Berrocalejo de Aragona,48,25,23
5,Ąvila,33,BlascomillĀn,201,104,97
5,Ąvila,34,Blasconużo de Matacabras,14,8,6
5,Ąvila,35,Blascosancho,109,54,55
5,Ąvila,36,"Bohodón, El",130,70,60
5,Ąvila,37,Bohoyo,283,157,126
5,Ąvila,38,Bonilla de la Sierra,123,73,50
5,Ąvila,39,Brabos,49,30,19
5,Ąvila,40,Bularros,69,44,25
5,Ąvila,41,Burgohondo,1208,632,576
5,Ąvila,42,Cabezas de Alambre,165,83,82
5,Ąvila,43,Cabezas del Pozo,84,47,37
5,Ąvila,44,Cabezas del Villar,283,158,125
5,Ąvila,45,Cabizuela,96,49,47
5,Ąvila,46,Canales,52,29,23
5,Ąvila,47,Candeleda,5034,2566,2468
5,Ąvila,48,Cantiveros,120,66,54
5,Ąvila,49,Cardeżosa,450,237,213
5,Ąvila,51,"Carrera, La",192,104,88
5,Ąvila,52,Casas del Puerto,98,52,46
5,Ąvila,53,Casasola,74,38,36
5,Ąvila,54,Casavieja,1479,769,710
5,Ąvila,55,Casillas,672,363,309
5,Ąvila,56,Castellanos de Zapardiel,97,55,42
5,Ąvila,57,Cebreros,3188,1638,1550
5,Ąvila,58,Cepeda la Mora,82,45,37
5,Ąvila,67,ChamartĪn,88,52,36
5,Ąvila,59,CillĀn,112,65,47
5,Ąvila,60,Cisla,115,60,55
5,Ąvila,61,"Colilla, La",321,165,156
5,Ąvila,62,Collado de Contreras,183,96,87
5,Ąvila,63,Collado del Mirón,33,20,13
5,Ąvila,64,Constanzana,112,68,44
5,Ąvila,65,Crespos,515,276,239
5,Ąvila,66,Cuevas del Valle,507,275,232
5,Ąvila,903,Diego del Carpio,154,86,68
5,Ąvila,69,Donjimeno,80,48,32
5,Ąvila,70,Donvidas,36,20,16
5,Ąvila,72,Espinosa de los Caballeros,97,53,44
5,Ąvila,73,Flores de Ąvila,314,172,142
