Cifras de población resultantes de la Revisión del Padrón municipal a 1 de enero de 2011,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2,Albacete,42,Letur,1.081,538,543
2,Albacete,43,Lezuza,1.612,815,797
2,Albacete,44,Liétor,1.421,728,693
2,Albacete,45,Madrigueras,4.834,2.467,2.367
2,Albacete,46,Mahora,1.435,718,717
2,Albacete,47,Masegoso,117,62,55
2,Albacete,48,Minaya,1.682,856,826
2,Albacete,49,Molinicos,1.050,532,518
2,Albacete,50,Montalvos,125,70,55
2,Albacete,51,Montealegre del Castillo,2.284,1.171,1.113
2,Albacete,52,Motilleja,600,304,296
2,Albacete,53,Munera,3.812,1.924,1.888
2,Albacete,54,Navas de Jorquera,551,286,265
2,Albacete,55,Nerpio,1.512,818,694
2,Albacete,56,Ontur,2.281,1.139,1.142
2,Albacete,57,Ossa de Montiel,2.641,1.321,1.320
2,Albacete,58,Paterna del Madera,452,237,215
2,Albacete,59,Peżascosa,399,205,194
2,Albacete,60,Peżas de San Pedro,1.356,772,584
2,Albacete,61,Pétrola,843,452,391
2,Albacete,62,Povedilla,543,285,258
2,Albacete,63,Pozohondo,1.794,946,848
2,Albacete,64,Pozo-Lorente,467,238,229
2,Albacete,65,Pozuelo,598,314,284
2,Albacete,66,"Recueja, La",301,152,149
2,Albacete,67,Riópar,1.481,758,723
2,Albacete,68,Robledo,463,238,225
2,Albacete,69,"Roda, La",16.414,8.332,8.082
2,Albacete,70,Salobre,604,319,285
2,Albacete,71,San Pedro,1.304,672,632
2,Albacete,72,Socovos,1.983,1.000,983
2,Albacete,73,Tarazona de la Mancha,6.647,3.346,3.301
2,Albacete,74,Tobarra,8.205,4.178,4.027
2,Albacete,75,Valdeganga,1.943,975,968
2,Albacete,76,Vianos,414,208,206
2,Albacete,77,Villa de Ves,56,28,28
2,Albacete,78,Villalgordo del JŻcar,1.277,657,620
2,Albacete,79,Villamalea,4.051,2.055,1.996
2,Albacete,80,Villapalacios,703,365,338
2,Albacete,81,Villarrobledo,26.485,13.190,13.295
2,Albacete,82,Villatoya,136,74,62
2,Albacete,83,Villavaliente,274,152,122
2,Albacete,84,Villaverde de Guadalimar,417,222,195
2,Albacete,85,Viveros,379,194,185
2,Albacete,86,Yeste,3.268,1.674,1.594
2,Albacete,901,Pozo Cażada,2.895,1.462,1.433
3,Alicante/Alacant,1,Adsubia,730,377,353
3,Alicante/Alacant,2,Agost,4.831,2.451,2.380
3,Alicante/Alacant,3,Agres,610,315,295
3,Alicante/Alacant,4,Aigües,1.118,582,536
3,Alicante/Alacant,5,Albatera,11.901,6.110,5.791
3,Alicante/Alacant,6,AlcalalĪ,1.433,724,709
3,Alicante/Alacant,7,Alcocer de Planes,231,116,115
3,Alicante/Alacant,8,Alcoleja,193,100,93
3,Alicante/Alacant,9,Alcoy/Alcoi,61.093,29.762,31.331
3,Alicante/Alacant,10,Alfafara,424,205,219
3,Alicante/Alacant,11,"Alfģs del Pi, l'",21.670,10.864,10.806
3,Alicante/Alacant,12,Algorfa,4.625,2.302,2.323
3,Alicante/Alacant,13,Algueża,1.503,763,740
3,Alicante/Alacant,14,Alicante/Alacant,334.329,162.212,172.117
3,Alicante/Alacant,15,AlmoradĪ,19.371,9.850,9.521
3,Alicante/Alacant,16,Almudaina,131,71,60
3,Alicante/Alacant,17,"Alqueria d'Asnar, l'",508,234,274
3,Alicante/Alacant,18,Altea,24.056,11.934,12.122
3,Alicante/Alacant,19,Aspe,20.292,10.247,10.045
3,Alicante/Alacant,20,Balones,162,82,80
3,Alicante/Alacant,21,Banyeres de Mariola,7.200,3.598,3.602
3,Alicante/Alacant,22,Benasau,178,84,94
3,Alicante/Alacant,23,Beneixama,1.817,917,900
3,Alicante/Alacant,24,BenejŻzar,5.459,2.701,2.758
3,Alicante/Alacant,25,Benferri,1.925,1.016,909
3,Alicante/Alacant,26,Beniarbeig,1.883,939,944
3,Alicante/Alacant,27,BeniardĀ,222,121,101
3,Alicante/Alacant,28,Beniarrés,1.295,644,651
3,Alicante/Alacant,29,Benigembla,606,309,297
3,Alicante/Alacant,30,Benidoleig,1.305,642,663
3,Alicante/Alacant,31,Benidorm,72.062,36.282,35.780
3,Alicante/Alacant,32,Benifallim,115,57,58
3,Alicante/Alacant,33,Benifato,201,103,98
3,Alicante/Alacant,34,Benijófar,4.153,2.065,2.088
3,Alicante/Alacant,35,Benilloba,811,405,406
3,Alicante/Alacant,36,Benillup,97,41,56
3,Alicante/Alacant,37,Benimantell,512,243,269
3,Alicante/Alacant,38,Benimarfull,408,203,205
3,Alicante/Alacant,39,Benimassot,129,71,58
3,Alicante/Alacant,40,Benimeli,420,205,215
3,Alicante/Alacant,41,Benissa,13.536,6.781,6.755
3,Alicante/Alacant,42,"Benitachell/Poble Nou de Benitatxell, el",5.568,2.792,2.776
3,Alicante/Alacant,43,Biar,3.738,1.825,1.913
3,Alicante/Alacant,44,Bigastro,6.788,3.473,3.315
3,Alicante/Alacant,45,Bolulla,454,234,220
3,Alicante/Alacant,46,Busot,3.314,1.658,1.656
3,Alicante/Alacant,47,Calp,29.718,15.112,14.606
3,Alicante/Alacant,48,Callosa d'En Sarriģ,7.894,4.048,3.846
3,Alicante/Alacant,49,Callosa de Segura,17.979,9.105,8.874
3,Alicante/Alacant,50,"Campello, el",27.345,13.567,13.778
3,Alicante/Alacant,51,"Campo de Mirra/Camp de Mirra, el",438,221,217
3,Alicante/Alacant,52,Cażada,1.235,604,631
3,Alicante/Alacant,53,Castalla,10.541,5.335,5.206
3,Alicante/Alacant,54,Castell de Castells,516,259,257
3,Alicante/Alacant,55,Catral,9.092,4.647,4.445
3,Alicante/Alacant,56,Cocentaina,11.601,5.844,5.757
3,Alicante/Alacant,57,Confrides,315,178,137
3,Alicante/Alacant,58,Cox,7.029,3.595,3.434
3,Alicante/Alacant,59,Crevillent,28.362,14.502,13.860
3,Alicante/Alacant,60,Quatretondeta,114,55,59
3,Alicante/Alacant,61,Daya Nueva,1.988,1.003,985
3,Alicante/Alacant,62,Daya Vieja,726,370,356
3,Alicante/Alacant,63,Dénia,44.726,22.048,22.678
3,Alicante/Alacant,64,Dolores,7.398,3.687,3.711
3,Alicante/Alacant,65,Elche/Elx,230.354,114.904,115.450
3,Alicante/Alacant,66,Elda,54.610,26.783,27.827
3,Alicante/Alacant,67,Facheca,108,53,55
3,Alicante/Alacant,68,Famorca,62,31,31
3,Alicante/Alacant,69,Finestrat,6.807,3.489,3.318
3,Alicante/Alacant,70,Formentera del Segura,4.389,2.246,2.143
3,Alicante/Alacant,71,Gata de Gorgos,6.283,3.206,3.077
3,Alicante/Alacant,72,Gaianes,442,231,211
3,Alicante/Alacant,73,Gorga,254,135,119
3,Alicante/Alacant,74,Granja de Rocamora,2.463,1.297,1.166
3,Alicante/Alacant,75,"Castell de Guadalest, el",240,123,117
3,Alicante/Alacant,76,Guardamar del Segura,16.863,8.472,8.391
3,Alicante/Alacant,77,"Fondó de les Neus, el/Hondón de las Nieves",3.010,1.528,1.482
3,Alicante/Alacant,78,Hondón de los Frailes,1.217,641,576
3,Alicante/Alacant,79,Ibi,23.683,11.870,11.813
3,Alicante/Alacant,80,Jacarilla,2.102,1.048,1.054
3,Alicante/Alacant,81,Xaló,3.320,1.677,1.643
3,Alicante/Alacant,82,JĀvea/Xģbia,32.469,16.277,16.192
3,Alicante/Alacant,83,Jijona/Xixona,7.429,3.596,3.833
3,Alicante/Alacant,84,"Lorcha/Orxa, l'",754,381,373
3,Alicante/Alacant,85,LlĪber,1.070,527,543
3,Alicante/Alacant,86,Millena,215,107,108
3,Alicante/Alacant,88,Monforte del Cid,7.771,4.111,3.660
3,Alicante/Alacant,89,Monóvar/MonĢver,12.873,6.398,6.475
3,Alicante/Alacant,90,Mutxamel,23.522,11.827,11.695
3,Alicante/Alacant,91,Murla,609,292,317
3,Alicante/Alacant,92,Muro de Alcoy,9.005,4.477,4.528
3,Alicante/Alacant,93,Novelda,26.873,13.377,13.496
3,Alicante/Alacant,94,"Nucia, la",18.593,9.459,9.134
3,Alicante/Alacant,95,Ondara,6.644,3.335,3.309
3,Alicante/Alacant,96,Onil,7.753,3.914,3.839
3,Alicante/Alacant,97,Orba,2.606,1.292,1.314
3,Alicante/Alacant,98,Orxeta,898,461,437
3,Alicante/Alacant,99,Orihuela,88.714,44.716,43.998
3,Alicante/Alacant,100,Parcent,1.123,547,576
3,Alicante/Alacant,101,Pedreguer,7.659,3.781,3.878
3,Alicante/Alacant,102,Pego,11.116,5.694,5.422
3,Alicante/Alacant,103,Penģguila,332,177,155
3,Alicante/Alacant,104,Petrer,34.726,17.324,17.402
3,Alicante/Alacant,105,"Pinós, el/Pinoso",7.904,4.014,3.890
3,Alicante/Alacant,106,Planes,836,430,406
3,Alicante/Alacant,107,Polop,4.474,2.287,2.187
3,Alicante/Alacant,109,Rafal,4.162,2.111,2.051
3,Alicante/Alacant,110,"Rģfol d'AlmŻnia, el",746,365,381
3,Alicante/Alacant,111,RedovĀn,7.522,3.889,3.633
3,Alicante/Alacant,112,Relleu,1.338,674,664
3,Alicante/Alacant,113,Rojales,21.583,11.026,10.557
3,Alicante/Alacant,114,"Romana, la",2.554,1.334,1.220
3,Alicante/Alacant,115,Sagra,454,233,221
3,Alicante/Alacant,116,Salinas,1.559,799,760
3,Alicante/Alacant,117,Sanet y Negrals,717,354,363
3,Alicante/Alacant,118,San Fulgencio,12.354,6.249,6.105
3,Alicante/Alacant,119,Sant Joan d'Alacant,22.554,10.973,11.581
3,Alicante/Alacant,120,San Miguel de Salinas,7.862,3.967,3.895
3,Alicante/Alacant,121,Santa Pola,33.372,16.924,16.448
3,Alicante/Alacant,122,San Vicente del Raspeig/Sant Vicent del Raspeig,54.531,27.141,27.390
3,Alicante/Alacant,123,Sax,10.041,5.060,4.981
3,Alicante/Alacant,124,Sella,636,340,296
3,Alicante/Alacant,125,Senija,661,343,318
3,Alicante/Alacant,127,Tģrbena,809,417,392
3,Alicante/Alacant,128,Teulada,14.722,7.418,7.304
3,Alicante/Alacant,129,Tibi,1.763,919,844
3,Alicante/Alacant,130,Tollos,49,24,25
3,Alicante/Alacant,131,Tormos,383,196,187
3,Alicante/Alacant,132,"Torremanzanas/Torre de les Maćanes, la",802,419,383
3,Alicante/Alacant,133,Torrevieja,102.136,51.446,50.690
3,Alicante/Alacant,134,"Vall d'Alcalģ, la",187,96,91
3,Alicante/Alacant,135,"Vall d'Ebo, la",284,141,143
3,Alicante/Alacant,136,Vall de Gallinera,694,360,334
3,Alicante/Alacant,137,"Vall de Laguar, la",961,458,503
3,Alicante/Alacant,138,"Verger, el",4.899,2.510,2.389
3,Alicante/Alacant,139,"Villajoyosa/Vila Joiosa, la",32.733,16.364,16.369
3,Alicante/Alacant,140,Villena,34.966,17.458,17.508
3,Alicante/Alacant,901,"Poblets, els",3.394,1.647,1.747
3,Alicante/Alacant,902,Pilar de la Horadada,22.967,11.866,11.101
3,Alicante/Alacant,903,"Montesinos, Los",5.199,2.615,2.584
3,Alicante/Alacant,904,San Isidro,1.934,999,935
4,AlmerĪa,1,Abla,1.480,769,711
4,AlmerĪa,2,Abrucena,1.391,711,680
4,AlmerĪa,3,Adra,24.512,12.464,12.048
4,AlmerĪa,4,AlbĀnchez,823,422,401
4,AlmerĪa,5,Alboloduy,698,349,349
4,AlmerĪa,6,Albox,11.091,5.644,5.447
4,AlmerĪa,7,Alcolea,916,492,424
4,AlmerĪa,8,Alcóntar,605,323,282
4,AlmerĪa,9,Alcudia de Monteagud,161,80,81
4,AlmerĪa,10,Alhabia,706,361,345
4,AlmerĪa,11,Alhama de AlmerĪa,3.835,1.943,1.892
4,AlmerĪa,12,AlicŻn,278,144,134
4,AlmerĪa,13,AlmerĪa,190.349,92.741,97.608
4,AlmerĪa,14,Almócita,191,95,96
4,AlmerĪa,15,Alsodux,153,83,70
4,AlmerĪa,16,Antas,3.375,1.696,1.679
4,AlmerĪa,17,Arboleas,4.863,2.443,2.420
4,AlmerĪa,18,Armuża de Almanzora,342,170,172
4,AlmerĪa,19,Bacares,305,156,149
4,AlmerĪa,20,BayĀrcal,403,217,186
4,AlmerĪa,21,Bayarque,229,114,115
4,AlmerĪa,22,Bédar,1.061,538,523
4,AlmerĪa,23,Beires,118,56,62
4,AlmerĪa,24,Benahadux,4.166,2.095,2.071
4,AlmerĪa,26,Benitagla,84,48,36
4,AlmerĪa,27,Benizalón,299,158,141
4,AlmerĪa,28,Bentarique,277,151,126
4,AlmerĪa,29,Berja,15.388,7.802,7.586
4,AlmerĪa,30,CanjĀyar,1.451,745,706
4,AlmerĪa,31,Cantoria,4.039,2.065,1.974
4,AlmerĪa,32,Carboneras,8.189,4.250,3.939
4,AlmerĪa,33,Castro de Filabres,162,84,78
4,AlmerĪa,34,Cóbdar,170,90,80
4,AlmerĪa,35,Cuevas del Almanzora,13.148,6.858,6.290
4,AlmerĪa,36,Chercos,303,153,150
4,AlmerĪa,37,Chirivel,1.846,943,903
4,AlmerĪa,38,DalĪas,3.991,1.977,2.014
4,AlmerĪa,41,Enix,453,257,196
4,AlmerĪa,43,Felix,661,359,302
4,AlmerĪa,44,Fines,2.371,1.263,1.108
4,AlmerĪa,45,Fiżana,2.387,1.211,1.176
4,AlmerĪa,46,Fondón,976,504,472
4,AlmerĪa,47,GĀdor,3.275,1.707,1.568
4,AlmerĪa,48,"Gallardos, Los",3.818,1.962,1.856
4,AlmerĪa,49,Garrucha,8.626,4.483,4.143
4,AlmerĪa,50,Gérgal,1.116,595,521
4,AlmerĪa,51,Huécija,530,260,270
4,AlmerĪa,52,Huércal de AlmerĪa,16.074,8.260,7.814
4,AlmerĪa,53,Huércal-Overa,18.580,9.271,9.309
4,AlmerĪa,54,Illar,452,242,210
4,AlmerĪa,55,Instinción,484,230,254
4,AlmerĪa,56,Laroya,184,99,85
4,AlmerĪa,57,LĀujar de Andarax,1.819,902,917
4,AlmerĪa,58,LĪjar,478,244,234
4,AlmerĪa,59,LubrĪn,1.738,858,880
4,AlmerĪa,60,Lucainena de las Torres,665,359,306
4,AlmerĪa,61,LŻcar,919,463,456
4,AlmerĪa,62,Macael,6.018,3.105,2.913
4,AlmerĪa,63,MarĪa,1.432,730,702
4,AlmerĪa,64,MojĀcar,8.090,4.081,4.009
4,AlmerĪa,65,Nacimiento,511,273,238
4,AlmerĪa,66,NĪjar,29.284,16.379,12.905
4,AlmerĪa,67,Ohanes,745,368,377
4,AlmerĪa,68,Olula de Castro,200,103,97
4,AlmerĪa,69,Olula del RĪo,6.580,3.412,3.168
4,AlmerĪa,70,Oria,2.892,1.505,1.387
4,AlmerĪa,71,Padules,510,263,247
4,AlmerĪa,72,Partaloa,919,458,461
4,AlmerĪa,73,Paterna del RĪo,440,246,194
4,AlmerĪa,74,Pechina,3.748,1.909,1.839
4,AlmerĪa,75,PulpĪ,8.726,4.571,4.155
4,AlmerĪa,76,Purchena,1.771,913,858
4,AlmerĪa,77,RĀgol,379,200,179
4,AlmerĪa,78,Rioja,1.352,682,670
4,AlmerĪa,79,Roquetas de Mar,89.851,47.636,42.215
4,AlmerĪa,80,Santa Cruz de Marchena,240,121,119
4,AlmerĪa,81,Santa Fe de MondŻjar,476,242,234
4,AlmerĪa,82,Senés,331,170,161
4,AlmerĪa,83,Serón,2.381,1.186,1.195
4,AlmerĪa,84,Sierro,453,231,222
4,AlmerĪa,85,SomontĪn,542,273,269
4,AlmerĪa,86,Sorbas,2.787,1.486,1.301
4,AlmerĪa,87,SuflĪ,267,141,126
4,AlmerĪa,88,Tabernas,3.648,1.888,1.760
4,AlmerĪa,89,Taberno,1.205,597,608
4,AlmerĪa,90,Tahal,553,283,270
4,AlmerĪa,91,Terque,455,225,230
4,AlmerĪa,92,TĪjola,3.875,1.942,1.933
4,AlmerĪa,93,Turre,3.901,2.015,1.886
4,AlmerĪa,94,Turrillas,233,130,103
4,AlmerĪa,95,Uleila del Campo,989,514,475
4,AlmerĪa,96,UrrĀcal,361,177,184
4,AlmerĪa,97,Velefique,303,164,139
4,AlmerĪa,98,Vélez-Blanco,2.276,1.205,1.071
4,AlmerĪa,99,Vélez-Rubio,7.134,3.475,3.659
4,AlmerĪa,100,Vera,14.689,7.540,7.149
4,AlmerĪa,101,Viator,5.313,2.685,2.628
4,AlmerĪa,102,VĪcar,23.656,12.578,11.078
4,AlmerĪa,103,Zurgena,3.133,1.557,1.576
4,AlmerĪa,901,"Tres Villas, Las",706,367,339
4,AlmerĪa,902,"Ejido, El",83.774,45.411,38.363
4,AlmerĪa,903,"Mojonera, La",8.686,4.793,3.893
5,Ąvila,1,Adanero,292,149,143
5,Ąvila,2,"Adrada, La",2.680,1.402,1.278
5,Ąvila,5,Albornos,228,122,106
5,Ąvila,7,Aldeanueva de Santa Cruz,145,82,63
5,Ąvila,8,Aldeaseca,270,124,146
5,Ąvila,10,"Aldehuela, La",200,104,96
5,Ąvila,12,Amavida,174,86,88
5,Ąvila,13,"Arenal, El",1.060,538,522
5,Ąvila,14,Arenas de San Pedro,6.933,3.407,3.526
5,Ąvila,15,Arevalillo,114,56,58
5,Ąvila,16,Arévalo,8.099,3.942,4.157
5,Ąvila,17,Aveinte,97,52,45
5,Ąvila,18,Avellaneda,30,15,15
5,Ąvila,19,Ąvila,59.008,28.411,30.597
5,Ąvila,21,"Barco de Ąvila, El",2.729,1.335,1.394
5,Ąvila,22,"Barraco, El",2.077,1.063,1.014
5,Ąvila,23,BarromĀn,207,109,98
5,Ąvila,24,Becedas,270,141,129
5,Ąvila,25,Becedillas,115,63,52
5,Ąvila,26,Bercial de Zapardiel,251,122,129
5,Ąvila,27,"Berlanas, Las",369,186,183
5,Ąvila,29,Bernuy-Zapardiel,143,83,60
5,Ąvila,30,Berrocalejo de Aragona,49,27,22
5,Ąvila,33,BlascomillĀn,212,105,107
5,Ąvila,34,Blasconużo de Matacabras,19,11,8
5,Ąvila,35,Blascosancho,105,51,54
5,Ąvila,36,"Bohodón, El",149,79,70
5,Ąvila,37,Bohoyo,337,177,160
5,Ąvila,38,Bonilla de la Sierra,134,78,56
5,Ąvila,39,Brabos,58,32,26
5,Ąvila,40,Bularros,84,52,32
5,Ąvila,41,Burgohondo,1.278,666,612
5,Ąvila,42,Cabezas de Alambre,180,92,88
5,Ąvila,43,Cabezas del Pozo,94,50,44
5,Ąvila,44,Cabezas del Villar,329,181,148
5,Ąvila,45,Cabizuela,116,57,59
5,Ąvila,46,Canales,50,27,23
5,Ąvila,47,Candeleda,5.213,2.683,2.530
5,Ąvila,48,Cantiveros,139,72,67
5,Ąvila,49,Cardeżosa,513,265,248
5,Ąvila,51,"Carrera, La",216,113,103
5,Ąvila,52,Casas del Puerto,112,58,54
5,Ąvila,53,Casasola,98,50,48
5,Ąvila,54,Casavieja,1.574,797,777
5,Ąvila,55,Casillas,841,453,388
5,Ąvila,56,Castellanos de Zapardiel,102,55,47
5,Ąvila,57,Cebreros,3.529,1.810,1.719
5,Ąvila,58,Cepeda la Mora,93,46,47
5,Ąvila,59,CillĀn,119,70,49
5,Ąvila,60,Cisla,143,71,72
5,Ąvila,61,"Colilla, La",345,173,172
5,Ąvila,62,Collado de Contreras,234,127,107
5,Ąvila,63,Collado del Mirón,45,25,20
5,Ąvila,64,Constanzana,124,72,52
5,Ąvila,65,Crespos,547,295,252
5,Ąvila,66,Cuevas del Valle,538,294,244
5,Ąvila,67,ChamartĪn,92,53,39
5,Ąvila,69,Donjimeno,107,66,41
5,Ąvila,70,Donvidas,45,24,21
5,Ąvila,72,Espinosa de los Caballeros,111,66,45
5,Ąvila,73,Flores de Ąvila,347,184,163
5,Ąvila,74,Fontiveros,842,443,399
5,Ąvila,75,Fresnedilla,108,49,59
5,Ąvila,76,"Fresno, El",568,295,273
5,Ąvila,77,Fuente el SaŻz,240,125,115
5,Ąvila,78,Fuentes de Ażo,143,80,63
5,Ąvila,79,Gallegos de Altamiros,52,33,19
5,Ąvila,80,Gallegos de Sobrinos,70,33,37
5,Ąvila,81,Garganta del Villar,49,31,18
5,Ąvila,82,Gavilanes,649,341,308
5,Ąvila,83,Gemużo,162,78,84
5,Ąvila,84,Gilbuena,85,51,34
5,Ąvila,85,Gil GarcĪa,39,20,19
5,Ąvila,86,Gimialcón,94,55,39
5,Ąvila,87,Gotarrendura,173,63,110
5,Ąvila,88,Grandes y San MartĪn,32,19,13
5,Ąvila,89,Guisando,571,284,287
5,Ąvila,90,Gutierre-Mużoz,83,41,42
5,Ąvila,92,Hernansancho,200,108,92
5,Ąvila,93,Herradón de Pinares,525,288,237
5,Ąvila,94,Herreros de Suso,165,85,80
5,Ąvila,95,Higuera de las Dueżas,343,191,152
5,Ąvila,96,"Hija de Dios, La",77,41,36
5,Ąvila,97,"Horcajada, La",564,289,275
5,Ąvila,99,Horcajo de las Torres,613,349,264
5,Ąvila,100,"Hornillo, El",351,184,167
5,Ąvila,101,Hoyocasero,344,190,154
5,Ąvila,102,"Hoyo de Pinares, El",2.422,1.278,1.144
5,Ąvila,103,Hoyorredondo,87,50,37
5,Ąvila,104,Hoyos del Collado,37,22,15
5,Ąvila,105,Hoyos del Espino,444,248,196
5,Ąvila,106,Hoyos de Miguel Mużoz,43,20,23
5,Ąvila,107,Hurtumpascual,76,47,29
5,Ąvila,108,Junciana,65,34,31
5,Ąvila,109,Langa,527,266,261
5,Ąvila,110,LanzahĪta,959,512,447
5,Ąvila,112,"Losar del Barco, El",128,62,66
5,Ąvila,113,"Llanos de Tormes, Los",83,40,43
5,Ąvila,114,Madrigal de las Altas Torres,1.659,842,817
5,Ąvila,115,Maello,714,373,341
5,Ąvila,116,Malpartida de Corneja,138,70,68
5,Ąvila,117,Mamblas,228,122,106
5,Ąvila,118,Mancera de Arriba,102,56,46
5,Ąvila,119,ManjabĀlago,43,24,19
5,Ąvila,120,MarlĪn,38,22,16
5,Ąvila,121,Martiherrero,296,153,143
5,Ąvila,122,MartĪnez,156,84,72
5,Ąvila,123,Mediana de Voltoya,103,49,54
5,Ąvila,124,Medinilla,138,66,72
5,Ąvila,125,Mengamużoz,67,31,36
5,Ąvila,126,Mesegar de Corneja,80,43,37
5,Ąvila,127,Mijares,861,457,404
5,Ąvila,128,MingorrĪa,420,215,205
5,Ąvila,129,"Mirón, El",162,96,66
